name,train_rmse,val_rmse,test_rmse,val_iqr_outliers,val_iqr_upper_fence,val_max_pred,val_outlier_true_mean,val_outlier_true_max,val_outlier_true_ge_q95,val_top_pred_y_true,uses_iso,iso_kind,iso_weight,tail_q,tail_resid_q,tail_gain,tail_power,iqr_top_k,tail_resid_scale,tail_start,tail_denom
isostep_w0.5_q0.975_rq0.75_g0.5_p1_iqr2,0.0054904534170943636,0.005701940753108477,0.008407482343056782,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.975,0.75,0.5,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g0.5_p1_iqr2,0.0054904534170943636,0.0057019414174514504,0.008407482187666694,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.975,0.75,0.5,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g1.5_p2_iqr2,0.005492105950112305,0.005701949798713048,0.008407361646838618,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.975,0.75,1.5,2.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1.5_p2_iqr2,0.005492105950112305,0.005701950463054969,0.008407361491446297,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.975,0.75,1.5,2.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.99_rq0.9_g0.5_p1_iqr2,0.005493874389275794,0.005701958743191401,0.008407423643118589,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.99,0.9,0.5,1.0,2,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.99_rq0.9_g0.5_p1_iqr1,0.005493874389275794,0.005701958743191401,0.008407500109552827,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.99,0.9,0.5,1.0,1,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.99_rq0.9_g0.5_p1_iqr0,0.005493874389275794,0.005701958743191401,0.008407500109552827,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.99,0.9,0.5,1.0,0,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g0.5_p1_iqr1,0.005493874389275794,0.005701959407532279,0.008407499954163067,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.99,0.9,0.5,1.0,1,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g0.5_p1_iqr2,0.005493874389275794,0.005701959407532279,0.008407423487727416,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.99,0.9,0.5,1.0,2,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g0.5_p1_iqr0,0.005493874389275794,0.005701959407532279,0.008407499954163067,2,0.005325398307978497,0.005811220081293969,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.99,0.9,0.5,1.0,0,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.95_rq0.75_g0.5_p2_iqr1,0.005490692372213222,0.005701968269650098,0.008407621864308523,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.5,0.95,0.75,0.5,2.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g0.5_p2_iqr1,0.005490692372213222,0.005701968933989866,0.008407621708921013,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.95,0.75,0.5,2.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.95_rq0.75_g0.5_p2_iqr0,0.005490681599322465,0.0057019734398806735,0.008407523971030922,0,0.005325398307978497,0.004215499012442297,,,0,0.00500254153267,True,step,0.5,0.95,0.75,0.5,2.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g0.5_p2_iqr0,0.005490681599322465,0.00570197410421984,0.008407523815641603,0,0.005325398307978497,0.004215499012442297,,,0,0.00500254153267,True,pchip,0.5,0.95,0.75,0.5,2.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.975_rq0.75_g1_p1_iqr1,0.005491501000904577,0.005702000079853869,0.008407407381375274,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.5,0.975,0.75,1.0,1.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1_p1_iqr1,0.005491501000904577,0.005702000744189931,0.0084074072259838,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.975,0.75,1.0,1.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g1_p1_iqr0,0.005491496093481936,0.005702001417636259,0.008407327190122415,0,0.005325398307978497,0.004514665570425386,,,0,0.00500254153267,True,step,0.5,0.975,0.75,1.0,1.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1_p1_iqr0,0.005491496093481936,0.0057020020819721655,0.00840732703472946,0,0.005325398307978497,0.004514665570425386,,,0,0.00500254153267,True,pchip,0.5,0.975,0.75,1.0,1.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.95_rq0.75_g0.5_p2_iqr2,0.00549070738452325,0.005702082830762215,0.008407434184904064,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.95,0.75,0.5,2.0,2,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g0.5_p2_iqr2,0.00549070738452325,0.005702083495088636,0.008407434029513087,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.95,0.75,0.5,2.0,2,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.975_rq0.75_g1_p1_iqr2,0.0054915090292713626,0.005702089897895454,0.008407253700366133,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.975,0.75,1.0,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1_p1_iqr2,0.0054915090292713626,0.005702090562221051,0.008407253544971821,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.975,0.75,1.0,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w1_q0.95_rq0.75_g2.5_p2_iqr0,0.005498055662918088,0.0057020975665305436,0.008405531065819817,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,step,1.0,0.95,0.75,2.5,2.0,0,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isostep_w1_q0.95_rq0.75_g2.5_p2_iqr1,0.005498055662918088,0.0057020975665305436,0.008405531065819817,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,step,1.0,0.95,0.75,2.5,2.0,1,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isostep_w1_q0.95_rq0.75_g2.5_p2_iqr2,0.005498055662918088,0.0057020975665305436,0.00840550672195349,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,step,1.0,0.95,0.75,2.5,2.0,2,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.75_g2.5_p2_iqr2,0.005498055662918088,0.005702098905037511,0.00840550641400737,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,pchip,1.0,0.95,0.75,2.5,2.0,2,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.75_g2.5_p2_iqr0,0.005498055662918088,0.005702098905037511,0.008405530757874587,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,pchip,1.0,0.95,0.75,2.5,2.0,0,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.75_g2.5_p2_iqr1,0.005498055662918088,0.005702098905037511,0.008405530757874587,12,0.005563215335002373,0.006767954478545859,0.0029452608675981998,0.0085137363225626,0,0.00500254153267,True,pchip,1.0,0.95,0.75,2.5,2.0,1,0.0013944371414968992,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.99_rq0.9_g1_p2_iqr2,0.0055103734754042445,0.005702121960424254,0.00840759699130581,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.99,0.9,1.0,2.0,2,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.99_rq0.9_g1_p2_iqr1,0.0055103734754042445,0.005702121960424254,0.008407651792554798,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.99,0.9,1.0,2.0,1,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.99_rq0.9_g1_p2_iqr0,0.0055103734754042445,0.005702121960424254,0.008407651792554798,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.99,0.9,1.0,2.0,0,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g1_p2_iqr0,0.0055103734754042445,0.005702122624746116,0.008407651637167841,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.99,0.9,1.0,2.0,0,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g1_p2_iqr1,0.0055103734754042445,0.005702122624746116,0.008407651637167841,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.99,0.9,1.0,2.0,1,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isopchip_w0.5_q0.99_rq0.9_g1_p2_iqr2,0.0055103734754042445,0.005702122624746116,0.008407596835917842,4,0.005325398307978497,0.007649933793424657,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.99,0.9,1.0,2.0,2,0.004898141031870919,0.0035725449826474777,6.542871282409161e-05
isostep_w0.5_q0.975_rq0.75_g2.5_p2_iqr2,0.005494969020433636,0.0057021298225712795,0.00840715666718425,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.975,0.75,2.5,2.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g2.5_p2_iqr1,0.005494969020433636,0.0057021298225712795,0.008407233303118988,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.975,0.75,2.5,2.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g2.5_p2_iqr0,0.005494969020433636,0.0057021298225712795,0.008407233303118988,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,step,0.5,0.975,0.75,2.5,2.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g2.5_p2_iqr0,0.005494969020433636,0.005702130486892225,0.008407233147724296,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.975,0.75,2.5,2.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g2.5_p2_iqr1,0.005494969020433636,0.005702130486892225,0.008407233147724296,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.975,0.75,2.5,2.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g2.5_p2_iqr2,0.005494969020433636,0.005702130486892225,0.008407156511788142,2,0.005325398307978497,0.005799932875619952,0.002501270766335,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.975,0.75,2.5,2.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.75_q0.975_rq0.9_g0.5_p1_iqr1,0.005497097746164517,0.005702243503504607,0.008406005020234272,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,0.75,0.975,0.9,0.5,1.0,1,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isostep_w0.75_q0.975_rq0.9_g0.5_p1_iqr0,0.005497097746164517,0.005702243503504607,0.008406005020234272,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,0.75,0.975,0.9,0.5,1.0,0,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isostep_w0.75_q0.975_rq0.9_g0.5_p1_iqr2,0.005497097746164517,0.005702243503504607,0.008405990250084244,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,0.75,0.975,0.9,0.5,1.0,2,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g0.5_p1_iqr0,0.005497097746164517,0.005702244503662651,0.008406004788198274,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,0.75,0.975,0.9,0.5,1.0,0,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g0.5_p1_iqr2,0.005497097746164517,0.005702244503662651,0.008405990018047838,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,0.75,0.975,0.9,0.5,1.0,2,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g0.5_p1_iqr1,0.005497097746164517,0.005702244503662651,0.008406004788198274,14,0.005444306821490434,0.006352228977911321,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,0.75,0.975,0.9,0.5,1.0,1,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isostep_w1_q0.95_rq0.9_g0.5_p2_iqr1,0.0054986858729864745,0.00570227046584289,0.008405542248632327,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,1.0,0.95,0.9,0.5,2.0,1,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isostep_w1_q0.95_rq0.9_g0.5_p2_iqr2,0.0054986858729864745,0.00570227046584289,0.008405526359625427,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,1.0,0.95,0.9,0.5,2.0,2,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isostep_w1_q0.95_rq0.9_g0.5_p2_iqr0,0.0054986858729864745,0.00570227046584289,0.008405542248632327,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,step,1.0,0.95,0.9,0.5,2.0,0,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.9_g0.5_p2_iqr1,0.0054986858729864745,0.005702271804309274,0.008405541940687506,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,1.0,0.95,0.9,0.5,2.0,1,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.9_g0.5_p2_iqr2,0.0054986858729864745,0.005702271804309274,0.008405526051680025,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,1.0,0.95,0.9,0.5,2.0,2,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isopchip_w1_q0.95_rq0.9_g0.5_p2_iqr0,0.0054986858729864745,0.005702271804309274,0.008405541940687506,14,0.005563215335002373,0.0068824577928869165,0.003523355717830293,0.0139838496384457,0,0.00500254153267,True,pchip,1.0,0.95,0.9,0.5,2.0,0,0.007218319950455108,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.975_rq0.75_g1.5_p1_iqr0,0.005492883225824502,0.005702278837507667,0.008407135489034951,0,0.005325398307978497,0.004982837102088475,,,0,0.00500254153267,True,step,0.5,0.975,0.75,1.5,1.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1.5_p1_iqr0,0.005492883225824502,0.0057022795018112525,0.008407135333638452,0,0.005325398307978497,0.004982837102088475,,,0,0.00500254153267,True,pchip,0.5,0.975,0.75,1.5,1.0,0,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g1.5_p1_iqr1,0.005492883225824502,0.005702279887417071,0.008407185818355506,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.5,0.975,0.75,1.5,1.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1.5_p1_iqr1,0.005492883225824502,0.005702280551720534,0.008407185662959938,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.975,0.75,1.5,1.0,1,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.9_g0.5_p2_iqr0,0.005496701822677658,0.005702298949088394,0.008407149978644403,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.975,0.9,0.5,2.0,0,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.9_g0.5_p2_iqr1,0.005496701822677658,0.005702298949088394,0.008407149978644403,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.975,0.9,0.5,2.0,1,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.9_g0.5_p2_iqr2,0.005496701822677658,0.005702298949088394,0.008407103824026775,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,step,0.5,0.975,0.9,0.5,2.0,2,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.9_g0.5_p2_iqr2,0.005496701822677658,0.005702299613389637,0.00840710366862969,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.975,0.9,0.5,2.0,2,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.9_g0.5_p2_iqr0,0.005496701822677658,0.005702299613389637,0.008407149823248172,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.975,0.9,0.5,2.0,0,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.9_g0.5_p2_iqr1,0.005496701822677658,0.005702299613389637,0.008407149823248172,4,0.005325398307978497,0.006233945407739843,0.0031054590442983,0.0074192946445232,0,0.00500254153267,True,pchip,0.5,0.975,0.9,0.5,2.0,1,0.005896721623021344,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.975_rq0.75_g1.5_p1_iqr2,0.005492883225824502,0.005702330939302511,0.008407076709215703,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.975,0.75,1.5,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isopchip_w0.5_q0.975_rq0.75_g1.5_p1_iqr2,0.005492883225824502,0.005702331603600027,0.008407076553818118,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.975,0.75,1.5,1.0,2,0.0009866022690815347,0.0035246045408966775,0.00011336915457489183
isostep_w0.5_q0.95_rq0.75_g1_p2_iqr0,0.005492335735126006,0.005702360794358386,0.008407259026059325,0,0.005325398307978497,0.004852675517785388,,,0,0.00500254153267,True,step,0.5,0.95,0.75,1.0,2.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g1_p2_iqr0,0.005492335735126006,0.005702361458652425,0.00840725887066511,0,0.005325398307978497,0.004852675517785388,,,0,0.00500254153267,True,pchip,0.5,0.95,0.75,1.0,2.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.95_rq0.75_g1_p2_iqr1,0.005492335735126006,0.005702361622492679,0.008407318295805946,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.5,0.95,0.75,1.0,2.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g1_p2_iqr1,0.005492335735126006,0.005702362286786621,0.008407318140412826,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.95,0.75,1.0,2.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.75_q0.95_rq0.75_g1_p1_iqr0,0.005491953813735129,0.005702383814568919,0.008406480030191746,0,0.005444306821490434,0.004884481642141108,,,0,0.00500254153267,True,step,0.75,0.95,0.75,1.0,1.0,0,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isopchip_w0.75_q0.95_rq0.75_g1_p1_iqr0,0.005491953813735129,0.005702384814702354,0.008406479798168859,0,0.005444306821490434,0.004884481642141108,,,0,0.00500254153267,True,pchip,0.75,0.95,0.75,1.0,1.0,0,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isostep_w0.75_q0.95_rq0.75_g1_p1_iqr1,0.005491953813735129,0.005702385644208412,0.008406555982980558,1,0.005444306821490434,0.005445306821490434,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.75,0.95,0.75,1.0,1.0,1,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isopchip_w0.75_q0.95_rq0.75_g1_p1_iqr1,0.005491953813735129,0.005702386644341527,0.008406555750959766,1,0.005444306821490434,0.005445306821490434,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.75,0.95,0.75,1.0,1.0,1,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.95_rq0.75_g1_p2_iqr2,0.005492335735126006,0.0057024279085963305,0.008407188381415347,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,step,0.5,0.95,0.75,1.0,2.0,2,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g1_p2_iqr2,0.005492335735126006,0.005702428572882549,0.008407188226019826,2,0.005325398307978497,0.005326398307978497,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.5,0.95,0.75,1.0,2.0,2,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.75_q0.95_rq0.75_g1_p1_iqr2,0.005491953813735129,0.005702453663764874,0.008406422730135973,2,0.005444306821490434,0.005445306821490434,0.002501270766335,0.00500254153267,0,0.0,True,step,0.75,0.95,0.75,1.0,1.0,2,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isopchip_w0.75_q0.95_rq0.75_g1_p1_iqr2,0.005491953813735129,0.005702454663886059,0.008406422498111504,2,0.005444306821490434,0.005445306821490434,0.002501270766335,0.00500254153267,0,0.0,True,pchip,0.75,0.95,0.75,1.0,1.0,2,0.0013820500871277346,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.95_rq0.75_g0.5_p1_iqr1,0.005491070209202245,0.005702525309333993,0.008407562557992075,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,step,0.5,0.95,0.75,0.5,1.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g0.5_p1_iqr1,0.005491070209202245,0.005702525973608867,0.008407562402603468,1,0.005325398307978497,0.005326398307978497,0.00500254153267,0.00500254153267,0,0.00500254153267,True,pchip,0.5,0.95,0.75,0.5,1.0,1,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.5_q0.95_rq0.75_g0.5_p1_iqr0,0.005491040892564041,0.005702530114525061,0.008407466280685606,0,0.005325398307978497,0.004238896918013952,,,0,0.00500254153267,True,step,0.5,0.95,0.75,0.5,1.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isopchip_w0.5_q0.95_rq0.75_g0.5_p1_iqr0,0.005491040892564041,0.005702530778799376,0.008407466125295221,0,0.005325398307978497,0.004238896918013952,,,0,0.00500254153267,True,pchip,0.5,0.95,0.75,0.5,1.0,0,0.00136966303275857,0.0034749265569206113,0.00016304713855095796
isostep_w0.75_q0.975_rq0.9_g1_p2_iqr1,0.005510564165707705,0.005702550758681656,0.0084060534795833,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,step,0.75,0.975,0.9,1.0,2.0,1,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isostep_w0.75_q0.975_rq0.9_g1_p2_iqr2,0.005510564165707705,0.005702550758681656,0.0084060534795833,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,step,0.75,0.975,0.9,1.0,2.0,2,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isostep_w0.75_q0.975_rq0.9_g1_p2_iqr0,0.005510564165707705,0.005702550758681656,0.0084060534795833,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,step,0.75,0.975,0.9,1.0,2.0,0,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g1_p2_iqr2,0.005510564165707705,0.005702551758785811,0.00840605324754864,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,pchip,0.75,0.975,0.9,1.0,2.0,2,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g1_p2_iqr0,0.005510564165707705,0.005702551758785811,0.00840605324754864,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,pchip,0.75,0.975,0.9,1.0,2.0,0,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
isopchip_w0.75_q0.975_rq0.9_g1_p2_iqr1,0.005510564165707705,0.005702551758785811,0.00840605324754864,18,0.005444306821490434,0.008867713826856966,0.004419991752691761,0.0223503691045323,1,0.00500254153267,True,pchip,0.75,0.975,0.9,1.0,2.0,1,0.005902365497480738,0.0035246045408966775,0.00011336915457489183
