ufs_serial,feature,shap_value,feat_norm,rank
S31559,X573,-0.003028324164674838,0.0,7
S31563,X573,-0.003028324164674838,0.0,7
S31564,X573,-0.003028324164674838,0.0,7
S31574,X573,-0.003028324164674838,0.0,7
S31577,X573,-0.003028324164674838,0.0,7
S31587,X573,-0.003028324164674838,0.0,7
S31589,X573,-0.003028324164674838,0.0,7
S31591,X573,-0.003028324164674838,0.0,7
S31595,X573,-0.003028324164674838,0.0,7
S31596,X573,-0.003028324164674838,0.0,7
S31605,X573,-0.003028324164674838,0.0,7
S31608,X573,-0.003028324164674838,0.0,7
S31618,X573,-0.003028324164674838,0.0,7
S31630,X573,-0.003028324164674838,0.0,7
S31633,X573,-0.003028324164674838,0.0,7
S31640,X573,-0.003028324164674838,0.0,7
S31662,X573,-0.003028324164674838,0.0,7
S31666,X573,-0.003028324164674838,0.0,7
S31672,X573,-0.003028324164674838,0.0,7
S31674,X573,-0.003028324164674838,0.0,7
S31677,X573,-0.003028324164674838,0.0,7
S31683,X573,-0.003028324164674838,0.0,7
S31696,X573,-0.003028324164674838,0.0,7
S31700,X573,-0.003028324164674838,0.0,7
S31701,X573,-0.003028324164674838,0.0,7
S31702,X573,-0.003028324164674838,0.0,7
S31704,X573,-0.003028324164674838,0.0,7
S31706,X573,-0.003028324164674838,0.0,7
S31707,X573,-0.003028324164674838,0.0,7
S31711,X573,-0.003028324164674838,0.0,7
S31721,X573,-0.003028324164674838,0.0,7
S31735,X573,-0.003028324164674838,0.0,7
S31737,X573,-0.003028324164674838,0.0,7
S31740,X573,-0.003028324164674838,0.0,7
S31747,X573,-0.003028324164674838,0.0,7
S31748,X573,-0.003028324164674838,0.0,7
S31755,X573,-0.003028324164674838,0.0,7
S31757,X573,-0.003028324164674838,0.0,7
S31762,X573,-0.003028324164674838,0.0,7
S31768,X573,-0.003028324164674838,0.0,7
S31769,X573,-0.003028324164674838,0.0,7
S31774,X573,-0.003028324164674838,0.0,7
S31776,X573,-0.003028324164674838,0.0,7
S31782,X573,-0.003028324164674838,0.0,7
S31791,X573,-0.003028324164674838,0.0,7
S31798,X573,-0.003028324164674838,0.0,7
S31801,X573,-0.003028324164674838,0.0,7
S31818,X573,-0.003028324164674838,0.0,7
S31823,X573,-0.003028324164674838,0.0,7
S31825,X573,-0.003028324164674838,0.0,7
S31833,X573,-0.003028324164674838,0.0,7
S31845,X573,-0.003028324164674838,0.0,7
S31846,X573,-0.003028324164674838,0.0,7
S31848,X573,-0.003028324164674838,0.0,7
S31854,X573,-0.003028324164674838,0.0,7
S31864,X573,-0.003028324164674838,0.0,7
S31865,X573,-0.003028324164674838,0.0,7
S31867,X573,-0.003028324164674838,0.0,7
S31869,X573,-0.003028324164674838,0.0,7
S31872,X573,-0.003028324164674838,0.0,7
S31877,X573,-0.003028324164674838,0.0,7
S31883,X573,-0.003028324164674838,0.0,7
S31885,X573,-0.003028324164674838,0.0,7
S31887,X573,-0.003028324164674838,0.0,7
S31889,X573,-0.003028324164674838,0.0,7
S31894,X573,-0.003028324164674838,0.0,7
S31902,X573,-0.003028324164674838,0.0,7
S31912,X573,-0.003028324164674838,0.0,7
S31920,X573,-0.003028324164674838,0.0,7
S31925,X573,-0.003028324164674838,0.0,7
S31926,X573,-0.003028324164674838,0.0,7
S31928,X573,-0.003028324164674838,0.0,7
S31929,X573,-0.003028324164674838,0.0,7
S31934,X573,-0.003028324164674838,0.0,7
S31936,X573,-0.003028324164674838,0.0,7
S31939,X573,-0.003028324164674838,0.0,7
S31942,X573,-0.003028324164674838,0.0,7
S31944,X573,-0.003028324164674838,0.0,7
S31945,X573,-0.003028324164674838,0.0,7
S31960,X573,-0.003028324164674838,0.0,7
S31961,X573,-0.003028324164674838,0.0,7
S31964,X573,-0.003028324164674838,0.0,7
S31971,X573,-0.003028324164674838,0.0,7
S31972,X573,-0.003028324164674838,0.0,7
S31974,X573,-0.003028324164674838,0.0,7
S31975,X573,-0.003028324164674838,0.0,7
S31977,X573,-0.003028324164674838,0.0,7
S31981,X573,-0.003028324164674838,0.0,7
S31982,X573,-0.003028324164674838,0.0,7
S31983,X573,-0.003028324164674838,0.0,7
S31988,X573,-0.003028324164674838,0.0,7
S31990,X573,-0.003028324164674838,0.0,7
S31992,X573,-0.003028324164674838,0.0,7
S32011,X573,-0.003028324164674838,0.0,7
S32018,X573,-0.003028324164674838,0.0,7
S32020,X573,-0.003028324164674838,0.0,7
S32039,X573,-0.003028324164674838,0.0,7
S32044,X573,-0.003028324164674838,0.0,7
S32050,X573,-0.003028324164674838,0.0,7
S32062,X573,-0.003028324164674838,0.0,7
S32064,X573,-0.003028324164674838,0.0,7
S32065,X573,-0.003028324164674838,0.0,7
S32075,X573,-0.003028324164674838,0.0,7
S32083,X573,-0.003028324164674838,0.0,7
S32087,X573,-0.003028324164674838,0.0,7
S32093,X573,-0.003028324164674838,0.0,7
S32094,X573,-0.003028324164674838,0.0,7
S32095,X573,-0.003028324164674838,0.0,7
S32108,X573,-0.003028324164674838,0.0,7
S32117,X573,-0.003028324164674838,0.0,7
S32119,X573,-0.003028324164674838,0.0,7
S32121,X573,-0.003028324164674838,0.0,7
S32128,X573,-0.003028324164674838,0.0,7
S32130,X573,-0.003028324164674838,0.0,7
S32139,X573,-0.003028324164674838,0.0,7
S32155,X573,-0.003028324164674838,0.0,7
S32161,X573,-0.003028324164674838,0.0,7
S32165,X573,-0.003028324164674838,0.0,7
S32172,X573,-0.003028324164674838,0.0,7
S32178,X573,-0.003028324164674838,0.0,7
S32196,X573,-0.003028324164674838,0.0,7
S32203,X573,-0.003028324164674838,0.0,7
S32204,X573,-0.003028324164674838,0.0,7
S32212,X573,-0.003028324164674838,0.0,7
S32218,X573,-0.003028324164674838,0.0,7
S32219,X573,-0.003028324164674838,0.0,7
S32222,X573,-0.003028324164674838,0.0,7
S32229,X573,-0.003028324164674838,0.0,7
S32234,X573,-0.003028324164674838,0.0,7
S32237,X573,-0.003028324164674838,0.0,7
S32244,X573,-0.003028324164674838,0.0,7
S32263,X573,-0.003028324164674838,0.0,7
S32264,X573,-0.003028324164674838,0.0,7
S32271,X573,-0.003028324164674838,0.0,7
S32275,X573,-0.003028324164674838,0.0,7
S32278,X573,-0.003028324164674838,0.0,7
S32283,X573,-0.003028324164674838,0.0,7
S32285,X573,-0.003028324164674838,0.0,7
S32286,X573,-0.003028324164674838,0.0,7
S32293,X573,-0.003028324164674838,0.0,7
S32310,X573,-0.003028324164674838,0.0,7
S32313,X573,-0.003028324164674838,0.0,7
S32315,X573,-0.003028324164674838,0.0,7
S32316,X573,-0.003028324164674838,0.0,7
S32317,X573,-0.003028324164674838,0.0,7
S32334,X573,-0.003028324164674838,0.0,7
S32335,X573,-0.003028324164674838,0.0,7
S32337,X573,-0.003028324164674838,0.0,7
S32343,X573,-0.003028324164674838,0.0,7
S32345,X573,-0.003028324164674838,0.0,7
S32348,X573,-0.003028324164674838,0.0,7
S32349,X573,-0.003028324164674838,0.0,7
S32358,X573,-0.003028324164674838,0.0,7
S32360,X573,-0.003028324164674838,0.0,7
S32366,X573,-0.003028324164674838,0.0,7
S32377,X573,-0.003028324164674838,0.0,7
S32381,X573,-0.003028324164674838,0.0,7
S32391,X573,-0.003028324164674838,0.0,7
S32408,X573,-0.003028324164674838,0.0,7
S32409,X573,-0.003028324164674838,0.0,7
S32414,X573,-0.003028324164674838,0.0,7
S32417,X573,-0.003028324164674838,0.0,7
S32423,X573,-0.003028324164674838,0.0,7
S32427,X573,-0.003028324164674838,0.0,7
S32428,X573,-0.003028324164674838,0.0,7
S32429,X573,-0.003028324164674838,0.0,7
S32436,X573,-0.003028324164674838,0.0,7
S32438,X573,-0.003028324164674838,0.0,7
S32439,X573,-0.003028324164674838,0.0,7
S32447,X573,-0.003028324164674838,0.0,7
S32450,X573,-0.003028324164674838,0.0,7
S32452,X573,-0.003028324164674838,0.0,7
S32458,X573,-0.003028324164674838,0.0,7
S32460,X573,-0.003028324164674838,0.0,7
S32465,X573,-0.003028324164674838,0.0,7
S32474,X573,-0.003028324164674838,0.0,7
S32478,X573,-0.003028324164674838,0.0,7
S32487,X573,-0.003028324164674838,0.0,7
S32490,X573,-0.003028324164674838,0.0,7
S32497,X573,-0.003028324164674838,0.0,7
S32502,X573,-0.003028324164674838,0.0,7
S32503,X573,-0.003028324164674838,0.0,7
S32504,X573,-0.003028324164674838,0.0,7
S32515,X573,-0.003028324164674838,0.0,7
S32520,X573,-0.003028324164674838,0.0,7
S32526,X573,-0.003028324164674838,0.0,7
S32530,X573,-0.003028324164674838,0.0,7
S32531,X573,-0.003028324164674838,0.0,7
S32532,X573,-0.003028324164674838,0.0,7
S32533,X573,-0.003028324164674838,0.0,7
S32540,X573,-0.003028324164674838,0.0,7
S32549,X573,-0.003028324164674838,0.0,7
S32553,X573,-0.003028324164674838,0.0,7
S32559,X573,-0.003028324164674838,0.0,7
S32560,X573,-0.003028324164674838,0.0,7
S32564,X573,-0.003028324164674838,0.0,7
S32567,X573,-0.003028324164674838,0.0,7
S32576,X573,-0.003028324164674838,0.0,7
S32582,X573,-0.003028324164674838,0.0,7
S32583,X573,-0.003028324164674838,0.0,7
S32591,X573,-0.003028324164674838,0.0,7
S32612,X573,-0.003028324164674838,0.0,7
S32616,X573,-0.003028324164674838,0.0,7
S32618,X573,-0.003028324164674838,0.0,7
S32620,X573,-0.003028324164674838,0.0,7
S32621,X573,-0.003028324164674838,0.0,7
S32622,X573,-0.003028324164674838,0.0,7
S32656,X573,-0.003028324164674838,0.0,7
S32662,X573,-0.003028324164674838,0.0,7
S32672,X573,-0.003028324164674838,0.0,7
S32675,X573,-0.003028324164674838,0.0,7
S32682,X573,-0.003028324164674838,0.0,7
S32684,X573,-0.003028324164674838,0.0,7
S32694,X573,-0.003028324164674838,0.0,7
S32696,X573,-0.003028324164674838,0.0,7
S32700,X573,-0.003028324164674838,0.0,7
S32707,X573,-0.003028324164674838,0.0,7
S32714,X573,-0.003028324164674838,0.0,7
S32716,X573,-0.003028324164674838,0.0,7
S32718,X573,-0.003028324164674838,0.0,7
S32725,X573,-0.003028324164674838,0.0,7
S32738,X573,-0.003028324164674838,0.0,7
S32745,X573,-0.003028324164674838,0.0,7
S32748,X573,-0.003028324164674838,0.0,7
S32751,X573,-0.003028324164674838,0.0,7
S32753,X573,-0.003028324164674838,0.0,7
S32756,X573,-0.003028324164674838,0.0,7
S32760,X573,-0.003028324164674838,0.0,7
S32765,X573,-0.003028324164674838,0.0,7
S32770,X573,-0.003028324164674838,0.0,7
S32774,X573,-0.003028324164674838,0.0,7
S32778,X573,-0.003028324164674838,0.0,7
S32780,X573,-0.003028324164674838,0.0,7
S32786,X573,-0.003028324164674838,0.0,7
S32788,X573,-0.003028324164674838,0.0,7
S32790,X573,-0.003028324164674838,0.0,7
S32795,X573,-0.003028324164674838,0.0,7
S32802,X573,-0.003028324164674838,0.0,7
S32823,X573,-0.003028324164674838,0.0,7
S32830,X573,-0.003028324164674838,0.0,7
S32833,X573,-0.003028324164674838,0.0,7
S32838,X573,-0.003028324164674838,0.0,7
S32840,X573,-0.003028324164674838,0.0,7
S32841,X573,-0.003028324164674838,0.0,7
S32843,X573,-0.003028324164674838,0.0,7
S32849,X573,-0.003028324164674838,0.0,7
S32853,X573,-0.003028324164674838,0.0,7
S32858,X573,-0.003028324164674838,0.0,7
S32861,X573,-0.003028324164674838,0.0,7
S32867,X573,-0.003028324164674838,0.0,7
S32868,X573,-0.003028324164674838,0.0,7
S32871,X573,-0.003028324164674838,0.0,7
S32883,X573,-0.003028324164674838,0.0,7
S32884,X573,-0.003028324164674838,0.0,7
S32893,X573,-0.003028324164674838,0.0,7
S32897,X573,-0.003028324164674838,0.0,7
S32898,X573,-0.003028324164674838,0.0,7
S32914,X573,-0.003028324164674838,0.0,7
S32924,X573,-0.003028324164674838,0.0,7
S32938,X573,-0.003028324164674838,0.0,7
S32939,X573,-0.003028324164674838,0.0,7
S32941,X573,-0.003028324164674838,0.0,7
S32946,X573,-0.003028324164674838,0.0,7
S32955,X573,-0.003028324164674838,0.0,7
S32959,X573,-0.003028324164674838,0.0,7
S32960,X573,-0.003028324164674838,0.0,7
S32967,X573,-0.003028324164674838,0.0,7
S32971,X573,-0.003028324164674838,0.0,7
S32975,X573,-0.003028324164674838,0.0,7
S32977,X573,-0.003028324164674838,0.0,7
S32992,X573,-0.003028324164674838,0.0,7
S32995,X573,-0.003028324164674838,0.0,7
S32999,X573,-0.003028324164674838,0.0,7
S33011,X573,-0.003028324164674838,0.0,7
S33012,X573,-0.003028324164674838,0.0,7
S33016,X573,-0.003028324164674838,0.0,7
S33023,X573,-0.003028324164674838,0.0,7
S33024,X573,-0.003028324164674838,0.0,7
S33029,X573,-0.003028324164674838,0.0,7
S33030,X573,-0.003028324164674838,0.0,7
S33031,X573,-0.003028324164674838,0.0,7
S33032,X573,-0.003028324164674838,0.0,7
S33040,X573,-0.003028324164674838,0.0,7
S33042,X573,-0.003028324164674838,0.0,7
S33044,X573,-0.003028324164674838,0.0,7
S33045,X573,-0.003028324164674838,0.0,7
S33051,X573,-0.003028324164674838,0.0,7
S33053,X573,-0.003028324164674838,0.0,7
S33054,X573,-0.003028324164674838,0.0,7
S33062,X573,-0.003028324164674838,0.0,7
S33072,X573,-0.003028324164674838,0.0,7
S33079,X573,-0.003028324164674838,0.0,7
S33084,X573,-0.003028324164674838,0.0,7
S33137,X573,-0.003028324164674838,0.0,7
S33140,X573,-0.003028324164674838,0.0,7
S33149,X573,-0.003028324164674838,0.0,7
S33154,X573,-0.003028324164674838,0.0,7
S33163,X573,-0.003028324164674838,0.0,7
S33176,X573,-0.003028324164674838,0.0,7
S33181,X573,-0.003028324164674838,0.0,7
S33186,X573,-0.003028324164674838,0.0,7
S33201,X573,-0.003028324164674838,0.0,7
S33205,X573,-0.003028324164674838,0.0,7
S33207,X573,-0.003028324164674838,0.0,7
S33209,X573,-0.003028324164674838,0.0,7
S33212,X573,-0.003028324164674838,0.0,7
S33216,X573,-0.003028324164674838,0.0,7
S33219,X573,-0.003028324164674838,0.0,7
S33221,X573,-0.003028324164674838,0.0,7
S33225,X573,-0.003028324164674838,0.0,7
S33229,X573,-0.003028324164674838,0.0,7
S33230,X573,-0.003028324164674838,0.0,7
S33235,X573,-0.003028324164674838,0.0,7
S33236,X573,-0.003028324164674838,0.0,7
S33241,X573,-0.003028324164674838,0.0,7
S33246,X573,-0.003028324164674838,0.0,7
S33251,X573,-0.003028324164674838,0.0,7
S33252,X573,-0.003028324164674838,0.0,7
S33253,X573,-0.003028324164674838,0.0,7
S33256,X573,-0.003028324164674838,0.0,7
S33268,X573,-0.003028324164674838,0.0,7
S33271,X573,-0.003028324164674838,0.0,7
S33283,X573,-0.003028324164674838,0.0,7
S33284,X573,-0.003028324164674838,0.0,7
S33286,X573,-0.003028324164674838,0.0,7
S33287,X573,-0.003028324164674838,0.0,7
S33288,X573,-0.003028324164674838,0.0,7
S33290,X573,-0.003028324164674838,0.0,7
S33292,X573,-0.003028324164674838,0.0,7
S33294,X573,-0.003028324164674838,0.0,7
S33302,X573,-0.003028324164674838,0.0,7
S33309,X573,-0.003028324164674838,0.0,7
S33311,X573,-0.003028324164674838,0.0,7
S33314,X573,-0.003028324164674838,0.0,7
S33316,X573,-0.003028324164674838,0.0,7
S33318,X573,-0.003028324164674838,0.0,7
S33325,X573,-0.003028324164674838,0.0,7
S33347,X573,-0.003028324164674838,0.0,7
S33350,X573,-0.003028324164674838,0.0,7
S33351,X573,-0.003028324164674838,0.0,7
S33354,X573,-0.003028324164674838,0.0,7
S33360,X573,-0.003028324164674838,0.0,7
S33370,X573,-0.003028324164674838,0.0,7
S33378,X573,-0.003028324164674838,0.0,7
S33379,X573,-0.003028324164674838,0.0,7
S33382,X573,-0.003028324164674838,0.0,7
S33383,X573,-0.003028324164674838,0.0,7
S33384,X573,-0.003028324164674838,0.0,7
S33385,X573,-0.003028324164674838,0.0,7
S33386,X573,-0.003028324164674838,0.0,7
S33388,X573,-0.003028324164674838,0.0,7
S33398,X573,-0.003028324164674838,0.0,7
S33399,X573,-0.003028324164674838,0.0,7
S33401,X573,-0.003028324164674838,0.0,7
S33411,X573,-0.003028324164674838,0.0,7
S33413,X573,-0.003028324164674838,0.0,7
S33417,X573,-0.003028324164674838,0.0,7
S33424,X573,-0.003028324164674838,0.0,7
S33426,X573,-0.003028324164674838,0.0,7
S33432,X573,-0.003028324164674838,0.0,7
S33433,X573,-0.003028324164674838,0.0,7
S33438,X573,-0.003028324164674838,0.0,7
S33443,X573,-0.003028324164674838,0.0,7
S33447,X573,-0.003028324164674838,0.0,7
S33449,X573,-0.003028324164674838,0.0,7
S33459,X573,-0.003028324164674838,0.0,7
S33470,X573,-0.003028324164674838,0.0,7
S33474,X573,-0.003028324164674838,0.0,7
S33475,X573,-0.003028324164674838,0.0,7
S33478,X573,-0.003028324164674838,0.0,7
S33481,X573,-0.003028324164674838,0.0,7
S33484,X573,-0.003028324164674838,0.0,7
S33489,X573,-0.003028324164674838,0.0,7
S33506,X573,-0.003028324164674838,0.0,7
S33510,X573,-0.003028324164674838,0.0,7
S33515,X573,-0.003028324164674838,0.0,7
S33516,X573,-0.003028324164674838,0.0,7
S33520,X573,-0.003028324164674838,0.0,7
S33523,X573,-0.003028324164674838,0.0,7
S33526,X573,-0.003028324164674838,0.0,7
S33528,X573,-0.003028324164674838,0.0,7
S33529,X573,-0.003028324164674838,0.0,7
S33533,X573,-0.003028324164674838,0.0,7
S33541,X573,-0.003028324164674838,0.0,7
S33548,X573,-0.003028324164674838,0.0,7
S33549,X573,-0.003028324164674838,0.0,7
S33550,X573,-0.003028324164674838,0.0,7
S33551,X573,-0.003028324164674838,0.0,7
S33557,X573,-0.003028324164674838,0.0,7
S33560,X573,-0.003028324164674838,0.0,7
S33568,X573,-0.003028324164674838,0.0,7
S33570,X573,-0.003028324164674838,0.0,7
S33571,X573,-0.003028324164674838,0.0,7
S33578,X573,-0.003028324164674838,0.0,7
S33580,X573,-0.003028324164674838,0.0,7
S33590,X573,-0.003028324164674838,0.0,7
S33594,X573,-0.003028324164674838,0.0,7
S33596,X573,-0.003028324164674838,0.0,7
S33597,X573,-0.003028324164674838,0.0,7
S33598,X573,-0.003028324164674838,0.0,7
S33599,X573,-0.003028324164674838,0.0,7
S33600,X573,-0.003028324164674838,0.0,7
S33607,X573,-0.003028324164674838,0.0,7
S33609,X573,-0.003028324164674838,0.0,7
S33611,X573,-0.003028324164674838,0.0,7
S33612,X573,-0.003028324164674838,0.0,7
S33621,X573,-0.003028324164674838,0.0,7
S33636,X573,-0.003028324164674838,0.0,7
S33639,X573,-0.003028324164674838,0.0,7
S33640,X573,-0.003028324164674838,0.0,7
S33644,X573,-0.003028324164674838,0.0,7
S33649,X573,-0.003028324164674838,0.0,7
S33655,X573,-0.003028324164674838,0.0,7
S33659,X573,-0.003028324164674838,0.0,7
S33668,X573,-0.003028324164674838,0.0,7
S33669,X573,-0.003028324164674838,0.0,7
S33675,X573,-0.003028324164674838,0.0,7
S33679,X573,-0.003028324164674838,0.0,7
S33680,X573,-0.003028324164674838,0.0,7
S33682,X573,-0.003028324164674838,0.0,7
S33684,X573,-0.003028324164674838,0.0,7
S33689,X573,-0.003028324164674838,0.0,7
S33691,X573,-0.003028324164674838,0.0,7
S33694,X573,-0.003028324164674838,0.0,7
S33696,X573,-0.003028324164674838,0.0,7
S33700,X573,-0.003028324164674838,0.0,7
S33704,X573,-0.003028324164674838,0.0,7
S33709,X573,-0.003028324164674838,0.0,7
S33711,X573,-0.003028324164674838,0.0,7
S33715,X573,-0.003028324164674838,0.0,7
S33720,X573,-0.003028324164674838,0.0,7
S33721,X573,-0.003028324164674838,0.0,7
S33738,X573,-0.003028324164674838,0.0,7
S33742,X573,-0.003028324164674838,0.0,7
S33745,X573,-0.003028324164674838,0.0,7
S33749,X573,-0.003028324164674838,0.0,7
S33769,X573,-0.003028324164674838,0.0,7
S33776,X573,-0.003028324164674838,0.0,7
S33782,X573,-0.003028324164674838,0.0,7
S33788,X573,-0.003028324164674838,0.0,7
S33791,X573,-0.003028324164674838,0.0,7
S33793,X573,-0.003028324164674838,0.0,7
S33795,X573,-0.003028324164674838,0.0,7
S33803,X573,-0.003028324164674838,0.0,7
S33805,X573,-0.003028324164674838,0.0,7
S33806,X573,-0.003028324164674838,0.0,7
S33821,X573,-0.003028324164674838,0.0,7
S33825,X573,-0.003028324164674838,0.0,7
S33826,X573,-0.003028324164674838,0.0,7
S33839,X573,-0.003028324164674838,0.0,7
S33850,X573,-0.003028324164674838,0.0,7
S33859,X573,-0.003028324164674838,0.0,7
S33860,X573,-0.003028324164674838,0.0,7
S33861,X573,-0.003028324164674838,0.0,7
S33868,X573,-0.003028324164674838,0.0,7
S33875,X573,-0.003028324164674838,0.0,7
S33877,X573,-0.003028324164674838,0.0,7
S33883,X573,-0.003028324164674838,0.0,7
S33884,X573,-0.003028324164674838,0.0,7
S33886,X573,-0.003028324164674838,0.0,7
S33894,X573,-0.003028324164674838,0.0,7
S33900,X573,-0.003028324164674838,0.0,7
S33905,X573,-0.003028324164674838,0.0,7
S33908,X573,-0.003028324164674838,0.0,7
S33909,X573,-0.003028324164674838,0.0,7
S33916,X573,-0.003028324164674838,0.0,7
S33920,X573,-0.003028324164674838,0.0,7
S33925,X573,-0.003028324164674838,0.0,7
S33930,X573,-0.003028324164674838,0.0,7
S33934,X573,-0.003028324164674838,0.0,7
S33935,X573,-0.003028324164674838,0.0,7
S33937,X573,-0.003028324164674838,0.0,7
S33941,X573,-0.003028324164674838,0.0,7
S33945,X573,-0.003028324164674838,0.0,7
S33949,X573,-0.003028324164674838,0.0,7
S33951,X573,-0.003028324164674838,0.0,7
S33956,X573,-0.003028324164674838,0.0,7
S33957,X573,-0.003028324164674838,0.0,7
S33959,X573,-0.003028324164674838,0.0,7
S33962,X573,-0.003028324164674838,0.0,7
S33963,X573,-0.003028324164674838,0.0,7
S33965,X573,-0.003028324164674838,0.0,7
S33966,X573,-0.003028324164674838,0.0,7
S33968,X573,-0.003028324164674838,0.0,7
S33969,X573,-0.003028324164674838,0.0,7
S33970,X573,-0.003028324164674838,0.0,7
S33971,X573,-0.003028324164674838,0.0,7
S33973,X573,-0.003028324164674838,0.0,7
S33984,X573,-0.003028324164674838,0.0,7
S33992,X573,-0.003028324164674838,0.0,7
S33995,X573,-0.003028324164674838,0.0,7
S33996,X573,-0.003028324164674838,0.0,7
S33999,X573,-0.003028324164674838,0.0,7
S34002,X573,-0.003028324164674838,0.0,7
S34004,X573,-0.003028324164674838,0.0,7
S34012,X573,-0.003028324164674838,0.0,7
S34022,X573,-0.003028324164674838,0.0,7
S34026,X573,-0.003028324164674838,0.0,7
S34036,X573,-0.003028324164674838,0.0,7
S34045,X573,-0.003028324164674838,0.0,7
S34048,X573,-0.003028324164674838,0.0,7
S34054,X573,-0.003028324164674838,0.0,7
S34058,X573,-0.003028324164674838,0.0,7
S34059,X573,-0.003028324164674838,0.0,7
S34060,X573,-0.003028324164674838,0.0,7
S34064,X573,-0.003028324164674838,0.0,7
S34065,X573,-0.003028324164674838,0.0,7
S34072,X573,-0.003028324164674838,0.0,7
S34079,X573,-0.003028324164674838,0.0,7
S34087,X573,-0.003028324164674838,0.0,7
S34089,X573,-0.003028324164674838,0.0,7
S34090,X573,-0.003028324164674838,0.0,7
S34091,X573,-0.003028324164674838,0.0,7
S34093,X573,-0.003028324164674838,0.0,7
S34098,X573,-0.003028324164674838,0.0,7
S34101,X573,-0.003028324164674838,0.0,7
S34104,X573,-0.003028324164674838,0.0,7
S34105,X573,-0.003028324164674838,0.0,7
S34111,X573,-0.003028324164674838,0.0,7
S34114,X573,-0.003028324164674838,0.0,7
S34125,X573,-0.003028324164674838,0.0,7
S34127,X573,-0.003028324164674838,0.0,7
S34138,X573,-0.003028324164674838,0.0,7
S34141,X573,-0.003028324164674838,0.0,7
S34145,X573,-0.003028324164674838,0.0,7
S34148,X573,-0.003028324164674838,0.0,7
S34149,X573,-0.003028324164674838,0.0,7
S34158,X573,-0.003028324164674838,0.0,7
S34160,X573,-0.003028324164674838,0.0,7
S34167,X573,-0.003028324164674838,0.0,7
S34171,X573,-0.003028324164674838,0.0,7
S34173,X573,-0.003028324164674838,0.0,7
S34177,X573,-0.003028324164674838,0.0,7
S34188,X573,-0.003028324164674838,0.0,7
S34192,X573,-0.003028324164674838,0.0,7
S34196,X573,-0.003028324164674838,0.0,7
S34197,X573,-0.003028324164674838,0.0,7
S34199,X573,-0.003028324164674838,0.0,7
S34203,X573,-0.003028324164674838,0.0,7
S34204,X573,-0.003028324164674838,0.0,7
S34207,X573,-0.003028324164674838,0.0,7
S34217,X573,-0.003028324164674838,0.0,7
S34220,X573,-0.003028324164674838,0.0,7
S34229,X573,-0.003028324164674838,0.0,7
S34233,X573,-0.003028324164674838,0.0,7
S34235,X573,-0.003028324164674838,0.0,7
S34244,X573,-0.003028324164674838,0.0,7
S34245,X573,-0.003028324164674838,0.0,7
S34246,X573,-0.003028324164674838,0.0,7
S34247,X573,-0.003028324164674838,0.0,7
S34251,X573,-0.003028324164674838,0.0,7
S34254,X573,-0.003028324164674838,0.0,7
S34256,X573,-0.003028324164674838,0.0,7
S34257,X573,-0.003028324164674838,0.0,7
S34265,X573,-0.003028324164674838,0.0,7
S34267,X573,-0.003028324164674838,0.0,7
S34268,X573,-0.003028324164674838,0.0,7
S34269,X573,-0.003028324164674838,0.0,7
S34287,X573,-0.003028324164674838,0.0,7
S34290,X573,-0.003028324164674838,0.0,7
S34292,X573,-0.003028324164674838,0.0,7
S34293,X573,-0.003028324164674838,0.0,7
S34296,X573,-0.003028324164674838,0.0,7
S34299,X573,-0.003028324164674838,0.0,7
S34308,X573,-0.003028324164674838,0.0,7
S34309,X573,-0.003028324164674838,0.0,7
S34313,X573,-0.003028324164674838,0.0,7
S34334,X573,-0.003028324164674838,0.0,7
S34338,X573,-0.003028324164674838,0.0,7
S34340,X573,-0.003028324164674838,0.0,7
S34343,X573,-0.003028324164674838,0.0,7
S34350,X573,-0.003028324164674838,0.0,7
S34351,X573,-0.003028324164674838,0.0,7
S34384,X573,-0.003028324164674838,0.0,7
S34386,X573,-0.003028324164674838,0.0,7
S34394,X573,-0.003028324164674838,0.0,7
S34396,X573,-0.003028324164674838,0.0,7
S34400,X573,-0.003028324164674838,0.0,7
S34401,X573,-0.003028324164674838,0.0,7
S34417,X573,-0.003028324164674838,0.0,7
S34424,X573,-0.003028324164674838,0.0,7
S34426,X573,-0.003028324164674838,0.0,7
S34432,X573,-0.003028324164674838,0.0,7
S34438,X573,-0.003028324164674838,0.0,7
S34439,X573,-0.003028324164674838,0.0,7
S34441,X573,-0.003028324164674838,0.0,7
S34450,X573,-0.003028324164674838,0.0,7
S34452,X573,-0.003028324164674838,0.0,7
S34466,X573,-0.003028324164674838,0.0,7
S34467,X573,-0.003028324164674838,0.0,7
S34468,X573,-0.003028324164674838,0.0,7
S34477,X573,-0.003028324164674838,0.0,7
S34483,X573,-0.003028324164674838,0.0,7
S34488,X573,-0.003028324164674838,0.0,7
S34489,X573,-0.003028324164674838,0.0,7
S34490,X573,-0.003028324164674838,0.0,7
S34491,X573,-0.003028324164674838,0.0,7
S34495,X573,-0.003028324164674838,0.0,7
S34500,X573,-0.003028324164674838,0.0,7
S34517,X573,-0.003028324164674838,0.0,7
S34518,X573,-0.003028324164674838,0.0,7
S34520,X573,-0.003028324164674838,0.0,7
S34526,X573,-0.003028324164674838,0.0,7
S34531,X573,-0.003028324164674838,0.0,7
S34533,X573,-0.003028324164674838,0.0,7
S34535,X573,-0.003028324164674838,0.0,7
S34539,X573,-0.003028324164674838,0.0,7
