ufs_serial,month,X1064,X592,X1066,X1071,X1068,X727,X1063,X1060,X1003,X995,X1070,X594,X1002,X718,X726
S18935,2025-10,12.9485511,0.9107237,5.426373,9.8387836,2.9158003,30.9775,30.3648272,20.8915759,287.5,1794.5,82.4203205,1098.5,2036.75,1052.75,1030.25
S18936,2025-10,9.7884034,0.1383945,1.2244043999999998,7.9192303,3.2499824,26.9,24.8997765,18.6007943,291.15,1792.5,87.0015246,1330.75,1796.5,1010.75,998.75
S18938,2025-10,8.7742829,-2.8500039,2.4443128,5.5271591,2.0292825,25.7225,20.4063361,14.8331829,287.1,1765.0,87.5320833,1468.0,2068.25,930.75,1033.5
S18939,2025-10,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,28.8625,24.9291672,21.8181405,286.7,1758.25,72.4527686,1377.0,2120.5,974.25,1038.75
S18940,2025-10,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,26.725,24.9291672,21.8181405,287.35,1788.0,72.4527686,1074.0,1912.25,999.75,1007.75
S18941,2025-10,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,31.305,24.9291672,21.8181405,283.75,1673.25,72.4527686,1595.0,2155.5,1058.5,1038.0
S18942,2025-10,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,25.9825,24.9291672,21.8181405,287.15,1784.75,72.4527686,1645.0,1951.0,980.0,1002.75
S18943,2025-10,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,26.745,24.9291672,21.8181405,286.75,1778.25,72.4527686,1713.75,1977.75,994.5,1009.25
S18949,2025-10,10.2647374,0.2778493,1.9309461,6.852131,2.2846875,35.7325,23.7873362,20.3519871,289.6,1782.0,83.6466648,1901.0,2033.25,960.25,1041.75
S18953,2025-10,8.8887019,0.417799,3.340018,9.7479247,3.1210498,32.8475,20.8209622,18.3228038,287.1,1778.5,83.379626,1106.25,1959.0,959.0,984.25
S18956,2025-10,10.2647374,0.2778493,1.9309461,6.852131,2.2846875,35.02,23.7873362,20.3519871,286.65,1787.0,83.6466648,1569.0,2095.0,947.5,1046.0
S18957,2025-10,10.2647374,0.2778493,1.9309461,6.852131,2.2846875,32.945,23.7873362,20.3519871,289.7,1781.75,83.6466648,1193.0,1923.5,958.25,977.25
S18958,2025-10,10.2647374,0.2778493,1.9309461,6.852131,2.2846875,36.1025,23.7873362,20.3519871,288.2,1789.75,83.6466648,1840.75,2008.5,955.0,1026.0
S18961,2025-10,17.8323593,-2.3799257000000003,8.502169300000002,5.0160526,3.4865922,31.595,16.325921599999997,20.3103519,283.2,1731.0,62.6832728,1292.5,2162.5,933.25,1070.25
S18968,2025-10,10.9060195,-1.7108696,3.2083523,10.819842,3.0367744,30.950000000000003,24.2203445,22.391155800000003,284.2,1784.0,80.0768781,1316.5,2213.75,963.75,1066.0
S18969,2025-10,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,36.7175,24.842021300000003,18.854578600000004,284.65,1770.5,85.2120638,1474.0,2143.0,982.25,907.75
S18972,2025-10,6.8181009,0.0852798999999999,4.8519742,7.081027499999999,3.4549987,25.8975,22.6355494,14.871254899999998,282.35,1774.5,83.33033739999998,1076.25,2019.25,1029.0,1022.25
S18974,2025-10,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,29.5475,24.842021300000003,18.854578600000004,287.25,1764.25,85.2120638,1604.5,1953.5,900.0,916.75
S18975,2025-10,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,29.8,24.842021300000003,18.854578600000004,288.75,1764.75,85.2120638,1205.5,1995.75,933.25,924.25
S18976,2025-10,9.2679177,0.2864700999999999,3.7667771,2.892462,3.1283082,34.5,24.8238909,13.4389979,285.2,1773.5,88.21658509999997,1779.0,2082.25,1080.0,1045.75
S18977,2025-10,11.8080405,1.4406173999999998,2.5250775,7.5167193,3.4261316,32.2475,29.2716522,19.5981781,287.3,1760.25,84.862494,1147.25,1996.0,1014.0,990.0
S18979,2025-11,10.9001954,0.916141,2.5421323,7.562409599999999,1.8958061,40.2675,22.4442544,19.9783768,281.0,1752.75,84.8554511,1029.25,2165.0,1012.75,1030.0
S18980,2025-11,13.746990300000002,1.1579365,3.0056463,11.7309383,1.6350213,31.23,31.0130817,20.8395542,288.2,1706.5,80.6933954,1632.75,2179.5,1008.75,1000.5
S18981,2025-11,14.141700699999998,1.3370479,5.0462957,17.3762723,2.1641187,35.8475,23.0145932,24.822275,287.9,1732.75,80.7108934,1462.5,2264.5,1010.5,1026.0
S18982,2025-11,8.8732551,-2.9753989,2.0152101000000004,3.9211248,4.9995078,,34.207074,13.6041242,282.285,1823.5,88.6149375,,1995.0,1030.5,967.5
S18985,2025-10,11.5597062,-1.7570245,7.8174554,15.6326304,3.7533815,24.77,15.272182099999998,21.3669642,283.65,1772.0,75.0941848,1060.5,2070.75,1073.5,1112.0
S18986,2025-11,15.344999800000002,-1.0882398000000002,5.8924118,3.8528063,4.1007795,,33.925895600000004,17.411597399999998,282.6475,1785.0,83.74343950000001,,2179.25,1023.5,955.0
S18989,2025-11,15.344999800000002,-1.0882398000000002,5.8924118,3.8528063,4.1007795,,33.925895600000004,17.411597399999998,281.515,1782.25,83.74343950000001,,2014.0,1052.75,950.5
S18992,2025-11,22.5643509,0.352025,8.569678,8.374181199999999,2.9932147,,22.5159853,22.297735100000004,286.8675,1695.75,75.5967457,,2162.0,1008.25,1019.0
S18993,2025-11,22.5643509,0.352025,8.569678,8.374181199999999,2.9932147,,22.5159853,22.297735100000004,287.9425,1757.5,75.5967457,,2042.75,1004.5,1021.0
S18995,2025-11,10.781476199999998,-0.0626374,3.0717289,6.2972912,2.7406471000000003,,26.9369073,18.4451709,283.9525,1731.0,86.8118733,,2171.75,973.25,1026.0
S18996,2025-11,12.3457608,0.8060860999999999,2.0234692,10.4591339,3.2414671000000004,,26.1822827,21.7770612,285.7175,1758.0,83.15966850000001,,2054.0,986.25,1045.5
S18997,2025-11,12.3457608,0.8060860999999999,2.0234692,10.4591339,3.2414671000000004,,26.1822827,21.7770612,285.6975,1738.75,83.15966850000001,,2084.0,969.75,1044.0
S18998,2025-11,12.3457608,0.8060860999999999,2.0234692,10.4591339,3.2414671000000004,,26.1822827,21.7770612,282.515,1761.75,83.15966850000001,,1997.75,1027.0,1040.25
S19000,2025-11,8.6252104,2.3740942000000005,3.1801079,5.7402643,3.2175811000000003,,23.9134977,16.8736831,282.8275,1665.75,85.49744559999998,,2257.75,893.5,1029.0
S19001,2025-11,14.9269948,-0.1193252,6.122055400000001,6.4642426,2.4425531000000005,,31.5782004,17.868237699999995,283.38,1757.0,83.96270799999998,,2116.75,959.0,1036.25
S19002,2025-11,14.9269948,-0.1193252,6.122055400000001,6.4642426,2.4425531000000005,,31.5782004,17.868237699999995,283.6725,1774.5,83.96270799999998,,2100.5,976.25,1011.5
S19005,2025-10,14.318836999999998,0.3913043,2.8113836,12.0675644,3.3044685,,24.7194502,24.7468697,288.4925,1783.25,83.46773890000001,,2142.0,1160.0,1163.0
S19006,2025-10,14.318836999999998,0.3913043,2.8113836,12.0675644,3.3044685,,24.7194502,24.7468697,287.8675,1769.75,83.46773890000001,,2215.25,1063.75,1152.0
S19007,2025-10,7.664301299999999,0.0102722,2.5592659,4.0972273,2.4554896,,24.9779529,13.657253,283.905,1827.5,89.23711879999998,,1978.75,998.0,883.5
S19008,2025-10,7.664301299999999,0.0102722,2.5592659,4.0972273,2.4554896,,24.9779529,13.657253,284.0525,1742.5,89.23711879999998,,2063.75,1007.25,894.5
S19009,2025-10,10.7127847,-0.5902524,3.7745994,11.4762864,3.6073387,,23.2803822,22.2432934,287.21,1757.25,82.04173840000001,,2087.0,1086.75,1075.75
S19010,2025-10,10.7127847,-0.5902524,3.7745994,11.4762864,3.6073387,,23.2803822,22.2432934,284.7725,1767.75,82.04173840000001,,2193.5,1230.75,1106.25
S19012,2025-10,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,30.265,20.4103484,23.9186087,284.85,1763.0,78.7355961,1766.75,2040.25,1054.5,1019.75
S19014,2025-10,11.3148949,0.9224708,2.3579565,3.5939056000000003,5.2430603,28.56,25.134197,13.6171044,289.35,1778.0,83.19185999999998,1249.0,1955.0,976.0,963.75
S19015,2025-10,13.5389357,-0.0768116,3.131872,4.4202624,3.8617399,29.225,19.1464047,16.0620786,288.5,1782.25,84.549088,1263.0,2025.0,909.0,969.0
S19016,2025-10,10.2269148,-0.5511574,4.7672312,2.3985982000000003,3.2594475,32.0075,20.4383329,14.4789855,287.1,1783.75,87.1884558,1261.0,1975.25,992.75,967.0
S19019,2025-10,11.3148949,0.9224708,2.3579565,3.5939056000000003,5.2430603,26.75,25.134197,13.6171044,289.8,1741.25,83.19185999999998,1422.0,1931.0,966.5,929.75
S19020,2025-10,10.2269148,-0.5511574,4.7672312,2.3985982000000003,3.2594475,31.9275,20.4383329,14.4789855,284.85,1787.0,87.1884558,1554.0,2006.75,992.75,976.0
S19021,2025-10,13.5389357,-0.0768116,3.131872,4.4202624,3.8617399,28.88,19.1464047,16.0620786,288.15,1788.75,84.549088,1063.5,1974.0,969.5,949.25
S19022,2025-10,13.5389357,-0.0768116,3.131872,4.4202624,3.8617399,28.38,19.1464047,16.0620786,289.4,1752.5,84.549088,1327.75,1980.5,898.0,951.5
S19023,2025-10,13.5389357,-0.0768116,3.131872,4.4202624,3.8617399,28.7275,19.1464047,16.0620786,289.5,1766.25,84.549088,1790.0,1936.25,890.75,975.25
S19028,2025-10,12.7519187,0.4138144,1.2623375,12.1416055,2.5720297000000003,40.6275,27.0087642,22.4283649,282.7,1792.0,84.4966762,1372.0,2123.5,975.5,956.0
S19030,2025-10,10.2674211,0.0755952,4.869542399999999,11.5970609,3.0874283,28.6325,23.415288500000003,21.8710817,289.4,1768.25,83.20350390000002,1048.25,1948.25,1069.0,984.75
S19031,2025-10,10.2674211,0.0755952,4.869542399999999,11.5970609,3.0874283,29.385,23.415288500000003,21.8710817,291.5,1733.0,83.20350390000002,1549.5,1943.75,915.25,962.75
S19036,2025-10,10.2154316,0.7810218999999999,2.8358377,4.810983599999999,3.0234996,37.3425,22.8540792,16.797327,286.6,1765.75,86.7777898,1279.5,2124.25,1002.75,985.25
S19038,2025-10,10.2674211,0.0755952,4.869542399999999,11.5970609,3.0874283,35.4825,23.415288500000003,21.8710817,286.55,1771.25,83.20350390000002,1375.0,2159.75,1031.5,998.75
S19040,2025-10,8.4797174,-1.7122706,2.4413255,7.511994,2.0398432,33.545,22.4046993,16.7553709,290.0,1762.25,86.6102748,1113.0,2012.0,1031.25,999.0
S19041,2025-10,8.4797174,-1.7122706,2.4413255,7.511994,2.0398432,30.5,22.4046993,16.7553709,295.65,1777.75,86.6102748,1362.0,1940.5,987.0,987.25
S19042,2025-10,8.4797174,-1.7122706,2.4413255,7.511994,2.0398432,38.485,22.4046993,16.7553709,282.75,1761.25,86.6102748,1526.0,2197.25,1093.75,1003.25
S19043,2025-10,11.3148949,0.9224708,2.3579565,3.5939056000000003,5.2430603,31.0025,25.134197,13.6171044,290.6,1788.0,83.19185999999998,1861.0,1983.5,971.25,976.5
S19045,2025-10,9.5423194,1.655114,2.966963,6.991659200000001,3.881595200000001,31.6125,17.303472499999998,18.3032762,287.4,1751.0,79.6763172,1491.0,2070.5,1027.75,1021.5
S19046,2025-10,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,28.7,20.4103484,23.9186087,288.25,1772.0,78.7355961,1275.25,1908.5,1088.25,994.75
S19051,2025-10,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,32.495,25.4906999,19.3607323,286.15,1774.75,82.6500236,1437.0,2196.25,1079.75,1067.25
S19057,2025-10,11.1093533,0.8503584000000001,5.8997066,9.000049599999997,3.6527377,29.645,24.7098504,18.5412154,288.55,1770.5,81.3748595,1831.0,1922.75,893.75,946.0
S19059,2025-10,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,32.1025,25.4906999,19.3607323,288.4,1777.0,82.6500236,1077.0,2114.0,1163.0,1102.25
S19061,2025-10,9.2946951,0.607414,2.1923028,9.7549637,3.2964093,32.7325,19.2211671,19.5535655,282.2,1709.5,78.8331781,1419.0,2237.25,1086.25,983.5
S19062,2025-11,9.6762436,1.3013339,2.4144212000000005,7.420010599999999,3.1713474,,24.727561399999995,19.4986137,290.51,1769.5,86.4581005,,1969.25,986.5,1009.75
S19063,2025-11,9.6762436,1.3013339,2.4144212000000005,7.420010599999999,3.1713474,,24.727561399999995,19.4986137,289.5025,1770.5,86.4581005,,1944.0,953.75,1027.75
S19064,2025-11,18.745852600000003,1.4151839,7.5958777,17.0553633,2.9583745,,27.0981544,25.0183079,280.2175,1765.25,69.90837499999999,,2053.0,1036.75,1010.0
S19065,2025-11,18.745852600000003,1.4151839,7.5958777,17.0553633,2.9583745,,27.0981544,25.0183079,284.4875,1741.5,69.90837499999999,,2164.5,935.5,1020.5
S19067,2025-11,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,285.0875,1776.0,85.72413540000001,,2107.5,975.5,1012.25
S19068,2025-11,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,284.96000000000004,1738.25,85.72413540000001,,2077.75,934.0,1023.5
S19070,2025-11,18.745852600000003,1.4151839,7.5958777,17.0553633,2.9583745,,27.0981544,25.0183079,284.485,1779.75,69.90837499999999,,2107.0,1001.0,1043.75
S19071,2025-11,19.5710954,0.4589675999999999,9.7280625,18.2131412,2.6047451,,19.1774717,23.9341647,285.64,1778.25,74.60209789999998,,2028.75,972.75,975.25
S19072,2025-11,9.2471496,0.2780797,2.7290198,5.928820399999998,3.6107534,,25.0932013,17.0058151,283.805,1717.5,87.9826829,,2223.75,1013.75,993.25
S19073,2025-11,9.380255900000002,-1.7910714,3.7825452,7.462094500000001,2.0515511,,21.4024074,18.5480191,281.7425,1725.0,85.72413540000001,,2169.0,971.5,987.0
S19075,2025-11,10.367264,1.026721,2.4975329,9.449609,3.3909547,,24.2949507,19.5322121,285.7325,1766.25,85.0507787,,2109.25,910.75,1039.5
S19078,2025-11,18.745852600000003,1.4151839,7.5958777,17.0553633,2.9583745,,27.0981544,25.0183079,283.8325,1794.0,69.90837499999999,,2129.5,1017.25,1034.5
S19079,2025-11,9.2471496,0.2780797,2.7290198,5.928820399999998,3.6107534,,25.0932013,17.0058151,283.2075,1758.75,87.9826829,,2148.25,1066.75,1057.25
S19081,2025-11,14.9269948,-0.1193252,6.122055400000001,6.4642426,2.4425531000000005,,31.5782004,17.868237699999995,284.0525,1709.5,83.96270799999998,,2114.5,960.5,1041.0
S19082,2025-10,12.1515821,0.1727893999999999,4.659161699999999,9.9063283,4.1088042,32.39,27.6386573,21.0033135,285.7,1757.75,74.24964370000001,1920.75,2150.25,1016.5,943.5
S19083,2025-10,12.1515821,0.1727893999999999,4.659161699999999,9.9063283,4.1088042,30.2825,27.6386573,21.0033135,287.1,1678.75,74.24964370000001,1621.0,2207.5,963.5,961.25
S19084,2025-10,12.4950567,0.5024668999999999,3.2301315,7.807628599999998,3.5981396,30.38,33.275020999999995,20.469306600000003,286.4,1769.0,84.2557302,1621.0,2060.5,953.75,961.0
S19087,2025-10,6.947177399999998,0.2774468,2.8367688,7.0531959,1.9079665,27.515,20.296817,15.0373237,292.85,1774.0,88.45410079999998,1447.0,1917.25,943.5,935.0
S19090,2025-10,12.4950567,0.5024668999999999,3.2301315,7.807628599999998,3.5981396,28.3525,33.275020999999995,20.469306600000003,288.5,1780.0,84.2557302,1612.0,2003.5,974.5,947.0
S19094,2025-10,13.4950695,-0.2436167,4.4148752,5.8303639,3.9627747,28.5275,32.1857601,16.702821699999998,292.9,1764.5,82.50283320000001,1319.0,1990.75,926.5,966.0
S19096,2025-10,13.4950695,-0.2436167,4.4148752,5.8303639,3.9627747,28.065,32.1857601,16.702821699999998,292.2,1769.75,82.50283320000001,1298.0,2004.25,942.25,964.75
S19098,2025-10,10.8450133,1.4891255,2.5012274,5.1621101,1.8620812,,33.8354365,14.0974318,287.7225,1761.0,85.45103859999998,,2160.75,996.75,1026.0
S19100,2025-10,10.179181800000002,0.2830282,1.8813175,8.939534199999997,2.0492835,32.31,25.2031504,18.1380269,285.7,1771.75,87.21852,1492.0,2132.0,1045.25,1032.0
S19101,2025-10,9.6069982,0.1582733999999999,2.9985097,8.993310300000001,2.2717349,26.3625,24.0307824,20.110774600000003,286.1,1761.25,86.00483890000001,1192.5,1962.75,1042.75,1041.25
S19102,2025-10,10.179181800000002,0.2830282,1.8813175,8.939534199999997,2.0492835,31.6825,25.2031504,18.1380269,285.85,1733.5,87.21852,1643.75,2120.0,978.5,1030.0
S19103,2025-10,15.6093775,-0.2189021,2.5268159,17.0044929,2.1514191000000005,31.495,28.251311800000003,27.5226402,286.15,1760.0,80.12159,1359.25,2191.5,1076.5,1127.0
S19104,2025-10,13.0803022,0.3357314,3.1276009,7.5900037,4.661044,,33.566959999999995,19.3354732,286.5475,1760.25,84.97712440000001,,2111.5,950.5,1036.75
S19109,2025-10,10.8450133,1.4891255,2.5012274,5.1621101,1.8620812,,33.8354365,14.0974318,289.5475,1775.5,85.45103859999998,,1948.5,1056.5,988.25
S19115,2025-10,25.0157497,-0.0187437,15.8151718,13.3277581,3.7800477,31.7125,26.0107773,27.5172963,286.3,1770.75,62.043161100000006,1832.0,2059.5,1049.0,1075.5
S19116,2025-10,10.8408942,-1.0442428,2.2107894,5.074542500000001,3.2832352,29.6375,29.5699804,17.514583599999998,289.95,1762.75,87.26868780000001,1303.5,1991.0,982.25,970.5
S19120,2025-11,12.0771325,1.3351582,3.5688356,13.9907239,2.8951493,27.9375,18.1925987,23.6541852,287.2,1645.5,80.78472889999998,1421.0,2197.0,999.5,1075.75
S19122,2025-11,24.611010600000004,-0.5405426999999999,12.808996,6.369177099999999,4.2506262,25.41,22.0676354,23.6387572,291.29999999999995,1661.75,68.0854416,1186.5,2038.75,1026.5,1011.75
S19123,2025-11,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,286.2225,1766.5,79.84027739999998,,1996.75,1082.75,1064.75
S19124,2025-11,13.3456307,1.6883401000000002,2.4305301,15.7940947,3.5609101,,25.343985,24.8735725,288.0,1769.75,80.760126,,2169.0,1064.25,1071.25
S19125,2025-11,24.5691155,1.63926,9.128818699999998,14.1693974,2.5272142000000004,32.345,25.0670011,24.6918153,285.95,1744.75,70.60395179999998,1677.75,2204.5,994.75,1034.5
S19126,2025-11,13.3456307,1.6883401000000002,2.4305301,15.7940947,3.5609101,,25.343985,24.8735725,288.8825,1760.5,80.760126,,2000.5,1057.75,1051.0
S19127,2025-11,14.8239933,0.1545287,4.453450699999999,5.521241799999999,3.8915068,,23.4810405,17.628547299999994,287.585,1712.5,82.7740456,,2102.75,1027.75,1002.5
S19128,2025-11,14.8239933,0.1545287,4.453450699999999,5.521241799999999,3.8915068,,23.4810405,17.628547299999994,287.55,1596.75,82.7740456,,2096.5,1025.0,1001.25
S19129,2025-11,25.2878629,1.4760234,4.1823899,10.803751,2.3930612,,19.6576518,22.7753611,286.1175,1797.5,77.3918733,,2169.75,981.25,1019.25
S19130,2025-11,25.2878629,1.4760234,4.1823899,10.803751,2.3930612,,19.6576518,22.7753611,285.435,1707.5,77.3918733,,2085.75,896.75,971.75
S19132,2025-10,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,38.6925,17.7355813,22.584078,286.65,1759.25,69.48929129999999,1440.25,2213.0,1117.25,1019.0
S19133,2025-10,11.5233515,1.0045562,5.489853299999999,7.0146849,4.0721574,24.2425,14.5231503,16.1596325,286.6,1750.5,82.8946136,1239.0,2023.5,998.75,1027.25
S19136,2025-10,9.3075654,-1.0845512,2.1580145,4.7811621,1.8606923,24.43,24.9231214,16.9897168,285.7,1781.5,87.82220749999998,1259.0,1931.75,1036.5,1092.5
S19137,2025-10,10.1653817,1.4793219,3.384161,5.790613,1.9142815,,22.9838632,15.8795816,291.9975,1774.75,87.0097486,,2043.75,1046.75,1108.5
S19138,2025-10,12.5943953,4.759543,3.0596901,11.1534373,2.5639688,23.8325,19.845560100000004,17.990115199999995,284.4,1769.5,80.42542009999998,1687.0,2137.75,988.5,1037.5
S19139,2025-10,12.5943953,4.759543,3.0596901,11.1534373,2.5639688,23.96,19.845560100000004,17.990115199999995,286.0,1769.0,80.42542009999998,1419.5,2089.0,993.0,1023.5
S19140,2025-10,10.3591255,-2.2765048,4.0424597,10.1019833,3.6494188,28.1725,20.0720396,19.3255191,288.4,1728.5,80.3522155,1282.25,2233.0,969.75,1057.0
S19141,2025-10,10.0357746,1.5771702,5.8200348,7.831501899999999,3.8604475,24.8625,19.3198463,15.8311353,287.2,1767.5,83.91463569999998,1145.25,2017.75,944.0,971.75
S19142,2025-10,13.0037004,0.2206818,4.665966399999999,11.2881627,2.8184167,,23.6498505,19.186759,287.21000000000004,1721.75,82.11943640000001,,1981.75,1021.0,1016.0
S19143,2025-10,11.4917797,-0.172585,4.9788524,7.604069900000001,3.1378246,32.205,20.4884144,16.6695956,290.95000000000005,1776.5,81.7531075,1746.0,2173.25,906.5,1030.5
S19144,2025-10,8.340535599999999,0.5926015,1.1811196000000002,3.8857185,3.4305549,28.93,22.1949268,12.309645800000002,289.25,1757.5,87.39647389999998,1567.0,2114.25,1051.0,1114.5
S19146,2025-10,10.0357746,1.5771702,5.8200348,7.831501899999999,3.8604475,23.31,19.3198463,15.8311353,289.35,1768.5,83.91463569999998,1403.0,2076.75,973.0,1009.25
S19148,2025-10,10.3591255,-2.2765048,4.0424597,10.1019833,3.6494188,30.1725,20.0720396,19.3255191,285.2,1746.25,80.3522155,1815.75,2257.0,946.25,1053.0
S19149,2025-10,10.2498584,0.7752315,1.9769735,8.058025099999998,2.7969745,,26.8851064,17.0537426,286.3225,1737.5,85.71684119999998,,2105.5,1044.0,1041.75
S19150,2025-10,13.0037004,0.2206818,4.665966399999999,11.2881627,2.8184167,,23.6498505,19.186759,283.90250000000003,1754.5,82.11943640000001,,2065.25,978.25,1028.75
S19151,2025-10,8.340535599999999,0.5926015,1.1811196000000002,3.8857185,3.4305549,32.9825,22.1949268,12.309645800000002,287.65,1766.75,87.39647389999998,1806.5,2193.5,1035.25,1086.0
S19152,2025-10,8.340535599999999,0.5926015,1.1811196000000002,3.8857185,3.4305549,29.465,22.1949268,12.309645800000002,286.0,1758.0,87.39647389999998,1115.75,2020.25,1061.25,1069.5
S19153,2025-10,13.0037004,0.2206818,4.665966399999999,11.2881627,2.8184167,,23.6498505,19.186759,287.265,1724.75,82.11943640000001,,2104.25,969.25,1029.0
S19154,2025-10,13.0037004,0.2206818,4.665966399999999,11.2881627,2.8184167,,23.6498505,19.186759,282.985,1757.5,82.11943640000001,,2048.75,1056.0,1007.0
S19159,2025-10,9.5283186,0.7069095000000001,1.453829,6.3609993,2.8368256,27.9,24.7322376,15.5779264,289.2,1752.5,87.2037922,1595.0,1975.25,986.25,1022.0
S19162,2025-10,13.5373335,-0.7295693999999999,4.8504748,5.8000742,3.9184315,29.9325,25.4531054,16.127999199999998,286.1,1771.5,83.2173766,1683.0,2207.5,1026.75,1059.0
S19163,2025-10,13.5373335,-0.7295693999999999,4.8504748,5.8000742,3.9184315,27.3675,25.4531054,16.127999199999998,285.25,1751.5,83.2173766,1644.0,2123.5,991.25,1039.25
S19165,2025-10,13.5373335,-0.7295693999999999,4.8504748,5.8000742,3.9184315,29.7425,25.4531054,16.127999199999998,284.85,1777.5,83.2173766,1065.0,2103.75,1026.0,1056.75
S19166,2025-10,6.756689499999999,0.8443877999999999,1.8303165,4.0133627,2.3687392000000003,32.0475,21.6703191,13.4499764,285.0,1767.5,91.9128101,1491.0,2154.5,1005.5,1076.5
S19167,2025-10,9.008368,-1.1037321000000002,2.1528851,4.6769306,2.8401411,30.755000000000003,23.2391132,15.5366245,284.85,1769.25,88.79522999999998,1677.75,2216.25,986.75,1047.0
S19169,2025-10,9.9485075,0.2892948,3.3076203,6.9982284,3.5707004,33.355,26.7388928,18.5382717,285.4,1769.75,85.57195,1164.25,2183.25,974.0,992.25
S19170,2025-10,9.9485075,0.2892948,3.3076203,6.9982284,3.5707004,32.7575,26.7388928,18.5382717,284.05,1773.0,85.57195,1901.0,2124.25,975.25,991.25
S19178,2025-10,11.2155353,0.4101171,1.988087,11.938267,2.4278988,27.515,30.7725011,22.197971,293.7,1764.5,83.1094822,1702.5,2003.25,977.5,1054.75
S19180,2025-10,13.0286976,1.3172403,4.938234099999999,2.7961644,3.9190888,28.6325,28.0489386,15.6643249,288.70000000000005,1738.75,86.7264434,1426.0,2079.25,961.5,985.0
S19181,2025-10,9.5053994,0.2921535,4.033272,2.6537256,3.1623487,30.795,24.7317917,13.9415013,288.35,1775.0,88.12057809999999,1173.25,2117.25,961.0,992.5
S19183,2025-10,10.4069264,0.1397438999999999,0.8425933000000001,10.1589027,2.2061526,27.3475,24.7107772,21.896296,286.6,1774.5,86.52124620000001,1833.0,2080.5,1092.25,1109.25
S19184,2025-10,14.9530506,0.9250677,10.181001,8.931570800000001,3.5639267999999995,,22.037913600000003,18.1120265,290.86,1773.0,78.73031069999998,,2067.25,1095.5,1117.5
S19186,2025-10,13.5153972,-0.0673468999999999,3.4273471,10.3144221,2.1785904,32.97,33.3210441,19.9947919,290.35,1770.25,83.4277381,1604.0,1862.25,1047.75,1003.25
S19191,2025-10,7.374279299999999,0.231131,1.7550580000000002,3.6883944,2.676039,,19.0743614,12.820265,287.205,1767.25,86.38679599999998,,1919.25,979.0,865.0
S19192,2025-10,12.4123872,-0.3414369,4.7376347,13.2506344,4.4078819000000005,31.895,22.515794600000003,22.5440788,286.95,1786.0,79.00878829999998,1241.0,2015.0,1015.5,1001.5
S19193,2025-10,19.0422635,-0.1393456,5.3338996,11.6955987,2.9973783,32.584999999999994,22.2728232,20.1402671,289.85,1728.75,74.6918061,1217.25,2080.5,1002.75,1046.5
S19194,2025-10,14.0786743,3.2473692,1.9835179,16.8140707,2.259195,29.6975,30.1411543,26.0446357,286.6,1782.25,80.85119379999998,1185.25,2048.0,1195.5,1103.0
S19195,2025-10,14.0786743,3.2473692,1.9835179,16.8140707,2.259195,32.91,30.1411543,26.0446357,288.1,1771.75,80.85119379999998,1269.25,2101.75,1129.25,1101.75
S19197,2025-10,9.9410066,1.013458,1.4421796999999998,11.6776452,2.7212781,30.3525,25.507623,21.9470708,286.85,1702.25,82.00264779999998,1403.0,2035.5,1088.0,1002.0
S19198,2025-10,10.2537629,1.5485875999999998,1.5223772999999998,5.1289924000000005,2.5240835,33.96,20.627277600000003,15.0998966,284.0,1777.5,86.95828459999998,1549.5,2012.5,1055.0,1038.75
S19199,2025-10,12.4123872,-0.3414369,4.7376347,13.2506344,4.4078819000000005,31.7475,22.515794600000003,22.5440788,287.6,1764.75,79.00878829999998,1402.0,2085.25,991.75,989.0
S19200,2025-10,11.4343994,1.0941915,3.4673232000000005,7.246525,3.0688928,31.015,22.6125596,17.880196899999994,283.8,1788.0,86.0351577,1907.75,1961.25,1081.0,1003.75
S19203,2025-10,12.3980693,-1.1596444,2.2058414,9.8125236,2.8250077,38.4575,30.9200574,19.775222600000003,285.3,1778.25,84.7201353,1151.5,2002.75,1115.75,1002.5
S19204,2025-10,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,28.6,20.4103484,23.9186087,287.9,1740.25,78.7355961,1402.0,2069.25,1069.75,1005.5
S19211,2025-10,11.4343994,1.0941915,3.4673232000000005,7.246525,3.0688928,29.5925,22.6125596,17.880196899999994,286.55,1772.75,86.0351577,1273.25,1932.25,1076.5,984.25
