health,reg_pred,clf_proba,split
0.0096635667699965,0.00374053689238075,0.443732322022784,train
0.0107983617777101,0.003338833009245275,0.3941843220960394,train
0.0078141705344452,0.003569406607131375,0.48650100424000053,train
0.003733277246539,0.003654896304156225,0.47064667232910085,train
0.0100361462813755,0.00345826352170815,0.44044114343861174,train
0.0168999941993155,0.00386374146113235,0.44575362449240785,train
0.0017995119231242,0.001436216669662525,0.16093297284398386,train
0.0019897509808631,0.0025661530541470252,0.3351321199332819,train
0.0035862467077966,0.003285439155574525,0.37848154615541557,train
0.0078714592291671,0.0037980342551789,0.44482673769572034,train
0.0049526656701544,0.00411853576972565,0.49241236451776926,train
0.0169183570130759,0.001731467651383525,0.21613484867863772,train
0.015464828561329,0.003859457666737225,0.45453457750414816,train
0.0159846136033242,0.003855405881534025,0.4099094270826964,train
0.0108982754530648,0.0031782955395007247,0.37204874797202725,train
0.0145986902301863,0.0032468726645582,0.38667379245010064,train
0.0018810580857111,0.004806349447941675,0.4824604996818437,train
0.0075062064017972,0.00383933764360775,0.4405455770255736,train
0.0017855089958038,0.003356726746697175,0.38812870383456005,train
0.0183943496900348,0.003030457504049,0.30564556530101905,train
0.0021211034859503,0.00418498508954195,0.5022043832369616,train
0.0103016123474255,0.003218639935953175,0.365424054299295,train
0.0043953206196252,0.0033916229995595753,0.4127272260030809,train
0.0263730432475457,0.00352666390440005,0.36654404244724886,train
0.0018001571968256,0.00322769681417995,0.3961800967088791,train
0.0068296436767393,0.0028834125479287,0.33604648248917135,train
0.0155871852637851,0.00343381494432915,0.43930490773638153,train
0.0012598033996948,0.00322173612321245,0.3831660318115986,train
0.003518683714937,0.002774708547348,0.2957629568278531,train
0.0019509476031215,0.00284600092893685,0.3268471130908929,train
0.0017774630559489,0.0037252259271841,0.4516085236865237,train
0.004703410682515,0.0015731388633099,0.19020808690501875,train
0.0158229863100923,0.002315417803921025,0.2896189544745465,train
0.0018713476715464,0.003439204006910525,0.4063136655179312,train
0.0182814684028544,0.003478479294920975,0.41755990748600036,train
0.0064929126657521,0.0038397211116573,0.4176758039937815,train
0.0016951464920358,0.003719867034515475,0.41279920889702953,train
0.0014996394227142,0.00296333078308775,0.35758137135014467,train
0.0117529355052889,0.0038153432647989004,0.4294142730970603,train
0.0080105733120577,0.0031307701476183253,0.36867447332827114,train
0.0125318095770102,0.0036766414140138003,0.43947575219801777,train
0.005954606013553,0.00368179064108175,0.44274974318469607,train
0.0171944553359319,0.003475903042398325,0.44281770447435337,train
