die_x,die_y,count,pred_mean,pred_max,pred_std,risk_count,risk_rate,ppm_mean,ppm_max,radial_dist
46,25,550,0.0025533,0.00361363,0.0010187,134,24.36,2553.3,3613.6,7.826
46,26,592,0.00239293,0.00356705,0.00104442,186,31.42,2392.9,3567.0,8.322
46,27,695,0.00256431,0.00362436,0.00087461,143,20.58,2564.3,3624.4,8.902
46,28,475,0.0024497,0.00353497,0.00093213,104,21.89,2449.7,3535.0,9.552
46,29,573,0.00259519,0.0035626,0.00089264,162,28.27,2595.2,3562.6,10.259
46,30,719,0.00236657,0.00365433,0.00091017,86,11.96,2366.6,3654.3,11.011
46,31,654,0.00233545,0.00348347,0.00093116,80,12.23,2335.5,3483.5,11.8
46,32,285,0.00265498,0.00355448,0.00066354,48,16.84,2655.0,3554.5,12.619
47,11,120,0.0018927,0.00387685,0.00092003,2,1.67,1892.7,3876.8,13.2
47,12,673,0.00241138,0.00360731,0.00078844,47,6.98,2411.4,3607.3,12.42
47,13,650,0.00250218,0.00362746,0.00095459,119,18.31,2502.2,3627.5,11.673
47,14,756,0.00254285,0.00362607,0.00093172,129,17.06,2542.9,3626.1,10.966
47,15,667,0.0024907,0.00361146,0.00092956,87,13.04,2490.7,3611.5,10.308
47,16,729,0.00270064,0.00355887,0.00090495,178,24.42,2700.6,3558.9,9.708
47,17,522,0.00260909,0.00362812,0.00096762,159,30.46,2609.1,3628.1,9.179
47,18,744,0.00232464,0.0035926,0.00111511,204,27.42,2324.6,3592.6,8.732
47,19,732,0.00252913,0.00361917,0.00103635,233,31.83,2529.1,3619.2,8.382
47,20,584,0.00249156,0.00365782,0.00103727,139,23.8,2491.6,3657.8,8.139
47,21,538,0.0025144,0.00361719,0.00098517,131,24.35,2514.4,3617.2,8.016
47,22,535,0.00262023,0.00360693,0.00095775,153,28.6,2620.2,3606.9,8.016
47,23,592,0.00266982,0.00363112,0.00092351,198,33.45,2669.8,3631.1,8.139
47,24,559,0.00234284,0.00363753,0.00103073,107,19.14,2342.8,3637.5,8.382
47,25,551,0.00256205,0.00364549,0.0008706,88,15.97,2562.0,3645.5,8.732
47,26,648,0.00246338,0.00360512,0.00105813,119,18.36,2463.4,3605.1,9.179
47,27,640,0.00263774,0.00355711,0.00085984,178,27.81,2637.7,3557.1,9.708
47,28,503,0.00257544,0.00353749,0.00083352,104,20.68,2575.4,3537.5,10.308
47,29,652,0.00252768,0.00356988,0.00094501,150,23.01,2527.7,3569.9,10.966
47,30,639,0.00259243,0.00357317,0.00080069,100,15.65,2592.4,3573.2,11.673
47,31,577,0.00221591,0.00353831,0.00091351,32,5.55,2215.9,3538.3,12.42
47,32,146,0.00266243,0.00361626,0.00057211,34,23.29,2662.4,3616.3,13.2
48,11,14,0.00281935,0.00299408,0.00052219,0,0.0,2819.4,2994.1,13.829
48,12,513,0.00237553,0.00359254,0.00073231,43,8.38,2375.5,3592.5,13.086
48,13,531,0.00250524,0.0036451,0.00103172,117,22.03,2505.2,3645.1,12.379
48,14,588,0.00229855,0.00363633,0.00090026,48,8.16,2298.5,3636.3,11.715
48,15,520,0.0024469,0.00354259,0.00094779,94,18.08,2446.9,3542.6,11.102
48,16,645,0.00242391,0.00360571,0.00101107,144,22.33,2423.9,3605.7,10.548
48,17,642,0.00236249,0.00361783,0.00102923,136,21.18,2362.5,3617.8,10.062
48,18,795,0.00247892,0.00362968,0.00099629,173,21.76,2478.9,3629.7,9.657
48,19,641,0.00253731,0.00363012,0.00100476,148,23.09,2537.3,3630.1,9.341
48,20,635,0.00250303,0.00366065,0.00103731,160,25.2,2503.0,3660.6,9.124
48,21,748,0.00261707,0.00364948,0.00097845,143,19.12,2617.1,3649.5,9.014
48,22,657,0.00244467,0.0036693,0.00106987,153,23.29,2444.7,3669.3,9.014
48,23,650,0.00256802,0.00356059,0.00094196,169,26.0,2568.0,3560.6,9.124
48,24,549,0.00242956,0.00361395,0.00105225,118,21.49,2429.6,3614.0,9.341
48,25,573,0.0025993,0.00357427,0.00090698,145,25.31,2599.3,3574.3,9.657
48,26,635,0.00253556,0.00354503,0.00093066,163,25.67,2535.6,3545.0,10.062
48,27,575,0.0026419,0.00357718,0.00085063,136,23.65,2641.9,3577.2,10.548
48,28,536,0.00245686,0.00354837,0.00089216,97,18.1,2456.9,3548.4,11.102
48,29,707,0.00259539,0.00358246,0.0009135,170,24.05,2595.4,3582.5,11.715
48,30,646,0.00245839,0.00357087,0.00093707,76,11.76,2458.4,3570.9,12.379
48,31,533,0.00223268,0.00352568,0.00085419,54,10.13,2232.7,3525.7,13.086
48,32,2,0.00199975,0.00281073,0.00114691,0,0.0,1999.7,2810.7,13.829
49,12,472,0.00241886,0.00378912,0.00078116,49,10.38,2418.9,3789.1,13.793
49,13,533,0.00252193,0.00363179,0.00095462,99,18.57,2521.9,3631.8,13.124
49,14,603,0.00234805,0.00360627,0.00098697,106,17.58,2348.0,3606.3,12.5
49,15,720,0.00238517,0.0036379,0.00101954,141,19.58,2385.2,3637.9,11.927
49,16,586,0.0025777,0.00362623,0.00097801,135,23.04,2577.7,3626.2,11.413
49,17,529,0.00263765,0.0036037,0.00094145,168,31.76,2637.6,3603.7,10.966
49,18,724,0.00234507,0.00363282,0.00111404,168,23.2,2345.1,3632.8,10.595
49,19,700,0.00244717,0.00360997,0.0010406,228,32.57,2447.2,3610.0,10.308
49,20,592,0.00218598,0.00359404,0.00113567,103,17.4,2186.0,3594.0,10.112
49,21,600,0.00227494,0.00360137,0.00103872,80,13.33,2274.9,3601.4,10.012
49,22,592,0.00248903,0.00367511,0.00100771,150,25.34,2489.0,3675.1,10.012
49,23,572,0.00247856,0.00364299,0.00096298,112,19.58,2478.6,3643.0,10.112
49,24,651,0.00248043,0.00365259,0.00096883,123,18.89,2480.4,3652.6,10.308
49,25,529,0.00263661,0.00360496,0.00089452,146,27.6,2636.6,3605.0,10.595
49,26,658,0.0026072,0.00361053,0.00094824,160,24.32,2607.2,3610.5,10.966
49,27,822,0.00248823,0.00354218,0.00095383,129,15.69,2488.2,3542.2,11.413
49,28,610,0.00252603,0.0035616,0.00085312,103,16.89,2526.0,3561.6,11.927
49,29,777,0.00254324,0.00353229,0.00084714,121,15.57,2543.2,3532.3,12.5
49,30,717,0.00251739,0.00351615,0.00089113,72,10.04,2517.4,3516.2,13.124
49,31,636,0.00232245,0.00360122,0.00073643,67,10.53,2322.5,3601.2,13.793
50,12,476,0.00254203,0.00373054,0.00076159,94,19.75,2542.0,3730.5,14.534
50,13,637,0.00251994,0.00372764,0.00099379,127,19.94,2519.9,3727.6,13.901
50,14,465,0.00229634,0.00360938,0.00102356,98,21.08,2296.3,3609.4,13.314
50,15,565,0.00252331,0.00367441,0.00093469,131,23.19,2523.3,3674.4,12.777
50,16,579,0.0024493,0.0036108,0.00098725,114,19.69,2449.3,3610.8,12.298
50,17,607,0.00241177,0.00366278,0.0010283,114,18.78,2411.8,3662.8,11.885
50,18,681,0.00229948,0.00360803,0.00106432,90,13.22,2299.5,3608.0,11.543
50,19,587,0.00264466,0.00364613,0.00092907,147,25.04,2644.7,3646.1,11.281
50,20,601,0.00234927,0.00362108,0.00113067,145,24.13,2349.3,3621.1,11.102
50,21,718,0.00259057,0.00367293,0.00098806,162,22.56,2590.6,3672.9,11.011
50,22,622,0.00241242,0.00372412,0.00102499,144,23.15,2412.4,3724.1,11.011
50,23,609,0.00248259,0.00361637,0.0009611,119,19.54,2482.6,3616.4,11.102
50,24,685,0.00249923,0.00357027,0.0009329,63,9.2,2499.2,3570.3,11.281
50,25,701,0.00262275,0.00358321,0.00086397,173,24.68,2622.8,3583.2,11.543
50,26,711,0.00259063,0.00360231,0.00092518,250,35.16,2590.6,3602.3,11.885
50,27,610,0.0026468,0.00354415,0.00091668,150,24.59,2646.8,3544.2,12.298
50,28,634,0.00248598,0.00356193,0.00089847,63,9.94,2486.0,3561.9,12.777
50,29,781,0.00243018,0.00353677,0.00092846,138,17.67,2430.2,3536.8,13.314
50,30,581,0.00250734,0.00358874,0.00090193,94,16.18,2507.3,3588.7,13.901
50,31,622,0.0024323,0.0035449,0.00080301,105,16.88,2432.3,3544.9,14.534
51,12,322,0.00239338,0.00350628,0.00088553,66,20.5,2393.4,3506.3,15.305
51,13,709,0.00250173,0.00359169,0.00088913,92,12.98,2501.7,3591.7,14.705
51,14,639,0.00231216,0.00360817,0.00098432,112,17.53,2312.2,3608.2,14.151
51,15,827,0.00245815,0.00365374,0.00091909,134,16.2,2458.2,3653.7,13.647
51,16,501,0.00253841,0.00366187,0.00095768,83,16.57,2538.4,3661.9,13.2
51,17,460,0.00251371,0.00361052,0.00105127,126,27.39,2513.7,3610.5,12.816
51,18,671,0.00241136,0.00358667,0.00107368,123,18.33,2411.4,3586.7,12.5
51,19,718,0.00264253,0.0036068,0.00093568,160,22.28,2642.5,3606.8,12.258
51,20,533,0.0022405,0.00362162,0.0010937,73,13.7,2240.5,3621.6,12.093
51,21,569,0.00252064,0.00366376,0.0010149,134,23.55,2520.6,3663.8,12.01
51,22,635,0.00240821,0.00363584,0.00099034,105,16.54,2408.2,3635.8,12.01
51,23,496,0.00253802,0.00357136,0.00091764,142,28.63,2538.0,3571.4,12.093
51,24,584,0.0025646,0.00359458,0.00089519,112,19.18,2564.6,3594.6,12.258
51,25,613,0.00261928,0.00357842,0.00092766,161,26.26,2619.3,3578.4,12.5
51,26,630,0.00244841,0.00358698,0.00099089,162,25.71,2448.4,3587.0,12.816
51,27,820,0.002651,0.00352187,0.00085091,127,15.49,2651.0,3521.9,13.2
51,28,680,0.00255895,0.00354487,0.00082084,94,13.82,2559.0,3544.9,13.647
51,29,787,0.0024573,0.00357649,0.00093634,130,16.52,2457.3,3576.5,14.151
51,30,666,0.00253311,0.00357427,0.0008604,98,14.71,2533.1,3574.3,14.705
51,31,476,0.00246679,0.00365469,0.00083045,68,14.29,2466.8,3654.7,15.305
52,12,169,0.00242378,0.00349772,0.0009276,49,28.99,2423.8,3497.7,16.101
52,13,645,0.00252856,0.00368732,0.00095229,128,19.84,2528.6,3687.3,15.532
52,14,550,0.00226573,0.00358932,0.00100788,69,12.55,2265.7,3589.3,15.008
52,15,703,0.00251206,0.00359475,0.00087882,172,24.47,2512.1,3594.8,14.534
52,16,663,0.00233621,0.00363224,0.00099383,120,18.1,2336.2,3632.2,14.116
52,17,643,0.00238594,0.00361173,0.00105938,97,15.09,2385.9,3611.7,13.757
52,18,695,0.00249236,0.00354141,0.00099037,169,24.32,2492.4,3541.4,13.463
52,19,617,0.00265124,0.00368987,0.0009354,240,38.9,2651.2,3689.9,13.238
52,20,504,0.00249718,0.00358254,0.00106043,130,25.79,2497.2,3582.5,13.086
52,21,689,0.00246537,0.00363874,0.00100015,173,25.11,2465.4,3638.7,13.01
52,22,663,0.00254793,0.00362394,0.0009369,113,17.04,2547.9,3623.9,13.01
52,23,622,0.00256242,0.00362777,0.00089778,149,23.95,2562.4,3627.8,13.086
52,24,751,0.00263221,0.00362028,0.00088199,119,15.85,2632.2,3620.3,13.238
52,25,692,0.0025382,0.0035983,0.00093285,163,23.55,2538.2,3598.3,13.463
52,26,693,0.00249398,0.00360551,0.00096408,216,31.17,2494.0,3605.5,13.757
52,27,592,0.00271423,0.00360357,0.0008836,190,32.09,2714.2,3603.6,14.116
52,28,558,0.00245275,0.00354791,0.00090569,96,17.2,2452.8,3547.9,14.534
52,29,671,0.00242774,0.00356146,0.00093556,54,8.05,2427.7,3561.5,15.008
52,30,631,0.00232451,0.00352931,0.00097921,92,14.58,2324.5,3529.3,15.532
52,31,283,0.0024585,0.0036541,0.00085434,61,21.55,2458.5,3654.1,16.101
53,12,12,0.00189677,0.00245546,0.00026526,0,0.0,1896.8,2455.5,16.919
53,13,572,0.00238135,0.00371418,0.00079768,81,14.16,2381.4,3714.2,16.378
53,14,773,0.0024342,0.00366812,0.0009989,159,20.57,2434.2,3668.1,15.882
53,15,798,0.00250795,0.00362202,0.00099015,184,23.06,2508.0,3622.0,15.435
53,16,565,0.00243869,0.00362293,0.00104503,126,22.3,2438.7,3622.9,15.042
53,17,563,0.00246569,0.00361289,0.00099832,116,20.6,2465.7,3612.9,14.705
53,18,684,0.00258111,0.00361873,0.0009768,215,31.43,2581.1,3618.7,14.431
53,19,615,0.00264912,0.00363896,0.00092771,179,29.11,2649.1,3639.0,14.221
53,20,531,0.00247578,0.00370176,0.00095028,112,21.09,2475.8,3701.8,14.08
53,21,624,0.00240961,0.00366977,0.00105337,150,24.04,2409.6,3669.8,14.009
53,22,673,0.00255638,0.00357503,0.00102182,189,28.08,2556.4,3575.0,14.009
53,23,608,0.00266652,0.00357064,0.00081989,130,21.38,2666.5,3570.6,14.08
53,24,600,0.0026271,0.00359976,0.00086194,149,24.83,2627.1,3599.8,14.221
53,25,706,0.0027111,0.00362036,0.00088487,189,26.77,2711.1,3620.4,14.431
53,26,589,0.00235157,0.00357066,0.00105894,136,23.09,2351.6,3570.7,14.705
53,27,710,0.00274669,0.00353016,0.00080956,148,20.85,2746.7,3530.2,15.042
53,28,625,0.00249382,0.0035092,0.00089559,119,19.04,2493.8,3509.2,15.435
53,29,526,0.0023291,0.00356223,0.00101184,99,18.82,2329.1,3562.2,15.882
53,30,647,0.00242543,0.00364371,0.00076314,66,10.2,2425.4,3643.7,16.378
53,31,116,0.00280941,0.00337061,0.00055313,5,4.31,2809.4,3370.6,16.919
54,13,589,0.00242889,0.00380119,0.00084451,111,18.85,2428.9,3801.2,17.241
54,14,686,0.00244215,0.00357469,0.00097839,120,17.49,2442.2,3574.7,16.771
54,15,655,0.00243989,0.00360851,0.00093377,105,16.03,2439.9,3608.5,16.348
54,16,669,0.00235769,0.00366247,0.00103317,101,15.1,2357.7,3662.5,15.977
54,17,699,0.00233962,0.00368611,0.00099528,132,18.88,2339.6,3686.1,15.66
54,18,684,0.00251986,0.00360181,0.00102864,157,22.95,2519.9,3601.8,15.403
54,19,564,0.00261599,0.00359271,0.00100234,172,30.5,2616.0,3592.7,15.207
54,20,518,0.00252367,0.00359813,0.00100418,143,27.61,2523.7,3598.1,15.075
54,21,763,0.00236522,0.00364562,0.00100561,166,21.76,2365.2,3645.6,15.008
54,22,514,0.00275514,0.00361766,0.00084668,116,22.57,2755.1,3617.7,15.008
54,23,616,0.00261685,0.00356067,0.00091811,184,29.87,2616.8,3560.7,15.075
54,24,632,0.00250443,0.00354795,0.00099987,152,24.05,2504.4,3548.0,15.207
54,25,822,0.00267148,0.00356245,0.00087937,193,23.48,2671.5,3562.4,15.403
54,26,690,0.00251053,0.00358638,0.00097414,183,26.52,2510.5,3586.4,15.66
54,27,731,0.00267989,0.00360833,0.00089737,152,20.79,2679.9,3608.3,15.977
54,28,658,0.00254319,0.00359225,0.00090217,110,16.72,2543.2,3592.2,16.348
54,29,563,0.00237757,0.00355358,0.00095169,88,15.63,2377.6,3553.6,16.771
54,30,584,0.00228482,0.00363384,0.00075714,33,5.65,2284.8,3633.8,17.241
55,13,429,0.00226616,0.00359976,0.00082897,89,20.75,2266.2,3599.8,18.118
55,14,785,0.00253766,0.00362217,0.00095784,139,17.71,2537.7,3622.2,17.671
55,15,707,0.00241979,0.0035901,0.0010165,185,26.17,2419.8,3590.1,17.27
55,16,595,0.00256051,0.00359389,0.00098858,159,26.72,2560.5,3593.9,16.919
55,17,608,0.00239194,0.00358598,0.00105937,167,27.47,2391.9,3586.0,16.621
55,18,631,0.00246761,0.00361866,0.00099518,96,15.21,2467.6,3618.7,16.378
55,19,500,0.00277112,0.00366981,0.00092649,164,32.8,2771.1,3669.8,16.194
55,20,545,0.00244094,0.00361461,0.00106017,112,20.55,2440.9,3614.6,16.07
55,21,699,0.00250431,0.00370117,0.00102458,218,31.19,2504.3,3701.2,16.008
55,22,583,0.00238183,0.0035931,0.00107287,131,22.47,2381.8,3593.1,16.008
55,23,677,0.00268409,0.00355724,0.00081498,153,22.6,2684.1,3557.2,16.07
55,24,585,0.00254272,0.00356094,0.00100626,134,22.91,2542.7,3560.9,16.194
55,25,662,0.00265007,0.00356201,0.0009073,169,25.53,2650.1,3562.0,16.378
55,26,564,0.00234327,0.0035521,0.00106491,131,23.23,2343.3,3552.1,16.621
55,27,670,0.0026794,0.0035203,0.00083496,121,18.06,2679.4,3520.3,16.919
55,28,650,0.00227292,0.00350981,0.00097836,69,10.62,2272.9,3509.8,17.27
55,29,549,0.00220194,0.00354204,0.00099344,95,17.3,2201.9,3542.0,17.671
55,30,424,0.00240001,0.00354576,0.00071628,29,6.84,2400.0,3545.8,18.118
56,13,150,0.00243228,0.00349706,0.0007209,12,8.0,2432.3,3497.1,19.007
56,14,700,0.00244514,0.00360791,0.00087599,83,11.86,2445.1,3607.9,18.581
56,15,489,0.00232421,0.0036091,0.00096827,82,16.77,2324.2,3609.1,18.2
56,16,612,0.00247604,0.00357331,0.00098778,108,17.65,2476.0,3573.3,17.868
56,17,597,0.00246061,0.00360262,0.00096363,159,26.63,2460.6,3602.6,17.586
56,18,620,0.00258159,0.00355041,0.0009713,70,11.29,2581.6,3550.4,17.357
56,19,518,0.00262193,0.0036472,0.00099803,196,37.84,2621.9,3647.2,17.183
56,20,533,0.00249515,0.00362144,0.00103095,132,24.77,2495.1,3621.4,17.066
56,21,662,0.00238027,0.00367163,0.00106664,151,22.81,2380.3,3671.6,17.007
56,22,548,0.00261416,0.00363245,0.0009465,151,27.55,2614.2,3632.4,17.007
56,23,584,0.00272048,0.00357229,0.0009103,182,31.16,2720.5,3572.3,17.066
56,24,613,0.00256544,0.00356356,0.0009982,165,26.92,2565.4,3563.6,17.183
56,25,730,0.00263644,0.00357688,0.00085716,216,29.59,2636.4,3576.9,17.357
56,26,599,0.00247571,0.00355999,0.00102604,145,24.21,2475.7,3560.0,17.586
56,27,666,0.00268937,0.00360654,0.0008564,179,26.88,2689.4,3606.5,17.868
56,28,671,0.00245743,0.00358293,0.00099596,116,17.29,2457.4,3582.9,18.2
56,29,579,0.00253158,0.00354674,0.00083847,80,13.82,2531.6,3546.7,18.581
56,30,191,0.00238853,0.00355548,0.0008031,16,8.38,2388.5,3555.5,19.007
57,14,533,0.00237658,0.00355468,0.00079125,54,10.13,2376.6,3554.7,19.5
57,15,644,0.00277111,0.00362596,0.00072411,121,18.79,2771.1,3626.0,19.138
57,16,652,0.00262728,0.00360497,0.00090585,142,21.78,2627.3,3605.0,18.822
57,17,589,0.00239777,0.00365926,0.00111172,198,33.62,2397.8,3659.3,18.554
57,18,624,0.0024336,0.00367921,0.00106077,155,24.84,2433.6,3679.2,18.337
57,19,485,0.00269005,0.00359177,0.00107556,200,41.24,2690.0,3591.8,18.173
57,20,615,0.00248733,0.00364274,0.00096699,112,18.21,2487.3,3642.7,18.062
57,21,602,0.00266432,0.0036803,0.00089926,185,30.73,2664.3,3680.3,18.007
57,22,544,0.00225709,0.00354741,0.00106213,85,15.62,2257.1,3547.4,18.007
57,23,561,0.00287344,0.00359755,0.00077332,180,32.09,2873.4,3597.6,18.062
57,24,602,0.00254068,0.00364637,0.00099678,145,24.09,2540.7,3646.4,18.173
57,25,603,0.00242314,0.00365456,0.00102863,136,22.55,2423.1,3654.6,18.337
57,26,650,0.0023601,0.00354117,0.0010729,136,20.92,2360.1,3541.2,18.554
57,27,570,0.00261949,0.00359188,0.00088046,105,18.42,2619.5,3591.9,18.822
57,28,689,0.00246295,0.0036152,0.00089509,88,12.77,2463.0,3615.2,19.138
57,29,531,0.00253814,0.00358738,0.00070739,66,12.43,2538.1,3587.4,19.5
58,14,492,0.00242038,0.00358693,0.00074546,70,14.23,2420.4,3586.9,20.427
58,15,461,0.00248545,0.00359755,0.00091675,55,11.93,2485.5,3597.6,20.081
58,16,586,0.00251224,0.00363084,0.00089052,67,11.43,2512.2,3630.8,19.78
58,17,584,0.00254002,0.00354645,0.0009446,153,26.2,2540.0,3546.4,19.526
58,18,614,0.00248659,0.00360388,0.00101095,118,19.22,2486.6,3603.9,19.32
58,19,507,0.00273883,0.00362919,0.00097443,202,39.84,2738.8,3629.2,19.164
58,20,608,0.0025418,0.00357291,0.00092381,140,23.03,2541.8,3572.9,19.059
58,21,546,0.00242877,0.00363992,0.0010641,148,27.11,2428.8,3639.9,19.007
58,22,596,0.00254563,0.00357494,0.00090002,101,16.95,2545.6,3574.9,19.007
58,23,611,0.00279399,0.00365172,0.0007919,192,31.42,2794.0,3651.7,19.059
58,24,654,0.00268189,0.00373235,0.00086215,194,29.66,2681.9,3732.4,19.164
58,25,694,0.00241332,0.00362195,0.00091456,93,13.4,2413.3,3622.0,19.32
58,26,607,0.00243911,0.00356835,0.00101912,110,18.12,2439.1,3568.4,19.526
58,27,581,0.00274622,0.00354367,0.0008383,162,27.88,2746.2,3543.7,19.78
58,28,589,0.00244503,0.00359474,0.00100453,81,13.75,2445.0,3594.7,20.081
58,29,427,0.00244303,0.00363485,0.00073611,31,7.26,2443.0,3634.8,20.427
59,14,11,0.00222055,0.00320393,0.00077373,0,0.0,2220.5,3203.9,21.36
59,15,721,0.00239128,0.00354289,0.00073987,83,11.51,2391.3,3542.9,21.03
59,16,637,0.00265932,0.00359396,0.00086945,140,21.98,2659.3,3594.0,20.742
59,17,555,0.00242311,0.00360687,0.00111487,154,27.75,2423.1,3606.9,20.5
59,18,701,0.0024574,0.00363996,0.0010066,100,14.27,2457.4,3640.0,20.304
59,19,521,0.00256326,0.00359999,0.00105786,180,34.55,2563.3,3600.0,20.156
59,20,698,0.00254358,0.00359463,0.00088026,160,22.92,2543.6,3594.6,20.056
59,21,528,0.00261417,0.00362784,0.00091226,127,24.05,2614.2,3627.8,20.006
59,22,634,0.00236438,0.00363459,0.00106435,130,20.5,2364.4,3634.6,20.006
59,23,630,0.00299559,0.00360049,0.00062504,251,39.84,2995.6,3600.5,20.056
59,24,585,0.00247873,0.0036959,0.00104195,120,20.51,2478.7,3695.9,20.156
59,25,558,0.00230285,0.00363534,0.00111872,103,18.46,2302.8,3635.3,20.304
59,26,581,0.00239162,0.00355308,0.00101692,93,16.01,2391.6,3553.1,20.5
59,27,505,0.00249383,0.003563,0.00091056,110,21.78,2493.8,3563.0,20.742
59,28,598,0.00234882,0.00357819,0.00076603,64,10.7,2348.8,3578.2,21.03
59,29,118,0.00239153,0.00362134,0.00065285,5,4.24,2391.5,3621.3,21.36
60,15,708,0.00227821,0.00372569,0.00068263,67,9.46,2278.2,3725.7,21.983
60,16,507,0.00260668,0.0035918,0.00084981,75,14.79,2606.7,3591.8,21.708
60,17,567,0.0025097,0.00356576,0.00100662,124,21.87,2509.7,3565.8,21.477
60,18,613,0.0024729,0.00366036,0.00099327,141,23.0,2472.9,3660.4,21.29
60,19,521,0.00258293,0.00362048,0.00101566,169,32.44,2582.9,3620.5,21.148
60,20,702,0.00259644,0.00357916,0.00085445,120,17.09,2596.4,3579.2,21.054
60,21,541,0.00255823,0.00359609,0.00099621,153,28.28,2558.2,3596.1,21.006
60,22,567,0.00254956,0.00365461,0.00098268,129,22.75,2549.6,3654.6,21.006
60,23,447,0.00273677,0.0035309,0.00082369,101,22.6,2736.8,3530.9,21.054
60,24,545,0.00249266,0.00361215,0.00099899,144,26.42,2492.7,3612.2,21.148
60,25,593,0.00248815,0.00366544,0.00092353,98,16.53,2488.2,3665.4,21.29
60,26,616,0.00253601,0.00363252,0.00086904,61,9.9,2536.0,3632.5,21.477
60,27,525,0.00251342,0.00356461,0.00095791,68,12.95,2513.4,3564.6,21.708
60,28,468,0.00242909,0.00359582,0.00075816,27,5.77,2429.1,3595.8,21.983
61,15,113,0.00221356,0.00343935,0.0006072,16,14.16,2213.6,3439.4,22.94
61,16,664,0.00270251,0.00368101,0.00063834,80,12.05,2702.5,3681.0,22.677
61,17,522,0.00248027,0.00353243,0.00092844,106,20.31,2480.3,3532.4,22.456
61,18,635,0.00251806,0.00359659,0.00097499,144,22.68,2518.1,3596.6,22.277
61,19,517,0.00245388,0.00360303,0.00103307,172,33.27,2453.9,3603.0,22.142
61,20,624,0.00260857,0.0036023,0.00089415,125,20.03,2608.6,3602.3,22.051
61,21,568,0.00232072,0.00355561,0.00103736,138,24.3,2320.7,3555.6,22.006
61,22,543,0.00257927,0.00365405,0.0009846,143,26.34,2579.3,3654.0,22.006
61,23,546,0.0029842,0.00351754,0.00058828,178,32.6,2984.2,3517.5,22.051
61,24,630,0.00244299,0.0035893,0.00101529,97,15.4,2443.0,3589.3,22.142
61,25,539,0.00239606,0.00355948,0.00100734,81,15.03,2396.1,3559.5,22.277
61,26,382,0.00259849,0.00355383,0.00084125,34,8.9,2598.5,3553.8,22.456
61,27,502,0.00250625,0.00358737,0.00085716,73,14.54,2506.2,3587.4,22.677
61,28,141,0.00234079,0.00356502,0.00082327,18,12.77,2340.8,3565.0,22.94
62,16,307,0.00230461,0.00354997,0.00066294,19,6.19,2304.6,3550.0,23.648
62,17,509,0.00246553,0.00353258,0.00095344,98,19.25,2465.5,3532.6,23.436
62,18,461,0.00267281,0.00365095,0.00086083,106,22.99,2672.8,3651.0,23.265
62,19,367,0.00251728,0.00358653,0.00095245,82,22.34,2517.3,3586.5,23.135
62,20,516,0.00279894,0.00354967,0.00072798,106,20.54,2798.9,3549.7,23.049
62,21,415,0.00231603,0.00361035,0.00108923,96,23.13,2316.0,3610.4,23.005
62,22,429,0.00247119,0.00357089,0.00094019,93,21.68,2471.2,3570.9,23.005
62,23,297,0.00276336,0.00355898,0.00081556,77,25.93,2763.4,3559.0,23.049
62,24,481,0.00255269,0.0035453,0.00087325,106,22.04,2552.7,3545.3,23.135
62,25,490,0.00253053,0.00359853,0.00089356,67,13.67,2530.5,3598.5,23.265
62,26,406,0.00239793,0.0035479,0.00089746,65,16.01,2397.9,3547.9,23.436
62,27,418,0.00232648,0.00356694,0.00069265,27,6.46,2326.5,3566.9,23.648
63,17,440,0.00235922,0.00370989,0.0007147,40,9.09,2359.2,3709.9,24.418
63,18,548,0.00249034,0.00350847,0.00098246,114,20.8,2490.3,3508.5,24.254
63,19,340,0.00241027,0.00358928,0.00108024,102,30.0,2410.3,3589.3,24.13
63,20,433,0.00274365,0.00369522,0.00081803,111,25.64,2743.6,3695.2,24.047
63,21,333,0.00238473,0.00355021,0.00096817,28,8.41,2384.7,3550.2,24.005
63,22,459,0.00253994,0.00353249,0.0008933,124,27.02,2539.9,3532.5,24.005
63,23,306,0.00287911,0.00351861,0.000658,64,20.92,2879.1,3518.6,24.047
63,24,527,0.00250793,0.00356113,0.00090111,49,9.3,2507.9,3561.1,24.13
63,25,458,0.00249669,0.0035365,0.00095345,77,16.81,2496.7,3536.5,24.254
63,26,491,0.00233518,0.00358932,0.00075609,44,8.96,2335.2,3589.3,24.418
63,27,3,0.00242884,0.00313984,0.0011504,0,0.0,2428.8,3139.8,24.622
64,17,39,0.00177006,0.00362223,0.00055344,2,5.13,1770.1,3622.2,25.402
64,18,427,0.002667,0.00356871,0.00071264,89,20.84,2667.0,3568.7,25.244
64,19,249,0.00262007,0.00352911,0.00088211,59,23.69,2620.1,3529.1,25.125
64,20,309,0.00289935,0.00355275,0.00056179,73,23.62,2899.4,3552.8,25.045
64,21,184,0.0018843,0.00353226,0.0010773,19,10.33,1884.3,3532.3,25.005
64,22,323,0.00257752,0.00356966,0.00085349,70,21.67,2577.5,3569.7,25.005
64,23,187,0.0026553,0.00350906,0.00082459,27,14.44,2655.3,3509.1,25.045
64,24,248,0.00258391,0.00351868,0.0007366,46,18.55,2583.9,3518.7,25.125
64,25,293,0.00255208,0.00360503,0.00073484,17,5.8,2552.1,3605.0,25.244
64,26,126,0.00229797,0.00344303,0.00078185,3,2.38,2298.0,3443.0,25.402
65,18,16,0.00196401,0.00330819,0.00050712,1,6.25,1964.0,3308.2,26.235
65,19,183,0.0024005,0.00354354,0.00078592,7,3.83,2400.5,3543.5,26.12
