run_id,wafer_no,total_dies,risk_dies,avg_ppm
135,19,100,0,439.6
135,20,92,0,3020.9
135,21,96,0,435.0
135,22,60,0,2124.9
135,23,72,4,3109.2
135,24,40,0,2069.9
135,25,60,0,3004.4
136,1,92,0,899.6
136,2,60,0,2505.7
136,3,56,0,3169.0
136,4,68,0,2885.2
136,5,76,0,2690.3
136,6,68,0,2885.2
136,7,72,0,2920.8
136,8,44,0,2088.4
136,9,48,0,1977.7
136,10,72,24,3331.3
136,11,68,0,2885.2
136,12,76,0,2690.3
136,13,36,0,1477.9
136,14,44,0,2088.4
136,15,56,0,3169.0
136,16,68,0,2885.2
136,17,44,0,2088.4
136,18,76,0,2690.3
136,19,68,0,2885.2
136,20,64,0,1114.7
136,21,40,32,3219.0
136,22,44,0,2088.4
136,23,48,0,1977.7
136,24,76,0,2690.3
136,25,56,0,3169.0
137,1,72,68,3454.7
137,2,68,56,3407.2
137,3,116,100,3424.1
137,4,112,72,3402.0
137,5,76,56,3397.2
137,6,144,0,3052.9
137,7,68,56,3407.2
137,8,72,68,3454.7
137,9,72,68,3454.7
137,10,88,88,3459.9
137,11,72,68,3454.7
137,12,88,88,3459.9
137,13,92,80,3331.7
137,14,84,72,3407.6
137,15,92,80,3331.7
137,16,100,20,3259.7
137,17,76,56,3397.2
137,18,88,72,3379.7
137,19,88,44,3312.1
137,20,76,56,3397.2
137,21,100,20,3259.7
137,22,88,88,3459.9
137,23,76,56,3397.2
137,24,72,68,3454.7
137,25,76,56,3397.2
138,1,72,4,2967.0
138,2,72,0,2942.7
138,3,72,4,2273.4
138,4,72,4,2273.4
138,5,104,0,2429.9
138,6,72,0,2942.7
138,7,96,8,3303.5
138,8,104,0,2429.9
138,9,84,20,3235.8
138,10,84,48,3360.4
138,11,104,0,3007.2
138,12,68,0,3154.9
138,13,72,4,2967.0
138,14,72,12,3184.0
138,15,72,4,2273.4
138,16,88,0,3181.4
138,17,28,0,2913.1
138,18,72,4,2273.4
138,19,56,4,3129.3
138,20,28,0,2913.1
138,21,60,0,3073.1
138,22,72,4,2273.4
138,23,60,0,3073.1
138,24,72,4,2273.4
138,25,104,0,2429.9
139,1,96,4,3039.6
139,2,108,80,3387.2
139,3,64,0,3141.4
139,4,92,0,3055.4
139,5,112,64,3350.3
139,6,64,0,3141.4
139,7,64,0,3060.6
139,8,64,0,3141.4
139,9,108,80,3387.2
139,10,80,52,3240.4
139,11,64,0,3141.4
139,12,96,4,3039.6
139,13,112,28,3273.3
139,14,64,0,3141.4
139,15,84,76,3469.4
139,16,68,20,3192.6
139,17,80,52,3240.4
139,18,84,76,3469.4
139,19,64,0,3141.4
139,20,112,28,3273.3
139,21,64,0,3141.4
139,22,68,48,3365.6
139,23,96,4,3039.6
139,24,92,0,3055.4
139,25,68,48,3365.6
140,1,84,0,513.6
140,2,88,0,363.0
140,3,68,0,470.3
140,4,80,4,581.6
140,5,100,0,793.3
140,6,68,0,714.4
140,7,68,0,714.4
140,8,100,0,540.9
140,9,84,0,513.6
140,10,84,0,513.6
140,11,68,0,714.4
140,12,68,0,714.4
140,13,84,0,895.4
140,14,76,0,1299.0
140,15,96,0,462.8
140,16,68,0,470.3
140,17,56,0,765.8
140,18,112,0,599.2
140,19,84,0,895.4
140,20,68,0,714.4
140,21,72,0,479.9
140,22,80,0,426.9
140,23,80,4,581.6
140,24,92,0,1461.4
140,25,84,0,513.6
141,1,80,0,1893.7
141,2,80,0,446.6
141,3,80,0,446.6
141,4,84,16,2679.0
141,5,80,0,2032.5
141,6,80,0,2032.5
141,7,84,16,2679.0
141,8,84,16,2679.0
141,9,80,0,2032.5
141,10,84,16,2679.0
141,11,80,0,446.6
141,12,84,16,2679.0
141,13,80,0,1893.7
141,14,80,0,2032.5
141,15,80,0,1893.7
141,16,80,0,446.6
141,17,80,0,1893.7
141,18,80,0,446.6
141,19,80,0,446.6
141,20,80,0,1893.7
141,21,84,16,2679.0
141,22,80,0,2032.5
141,23,84,16,2679.0
141,24,80,0,1893.7
141,25,80,0,446.6
142,1,84,0,425.0
142,2,96,0,410.5
142,3,100,0,3047.9
142,4,84,0,425.0
142,5,108,0,2042.7
142,6,92,0,443.0
142,7,72,0,385.0
142,8,100,0,385.9
142,9,88,0,2962.2
142,10,92,0,443.0
142,11,88,0,2962.2
142,12,100,0,385.9
142,13,116,0,2252.8
142,14,48,0,2360.6
142,15,48,0,2360.6
142,16,48,0,2360.6
142,17,72,0,385.0
142,18,108,0,2042.7
142,19,116,0,2252.8
142,20,116,0,2252.8
142,21,48,0,2360.6
142,22,84,0,425.0
142,23,88,0,2962.2
142,24,72,0,385.0
142,25,100,0,385.9
143,1,84,20,3235.8
143,2,104,0,2429.9
143,3,56,8,3162.8
143,4,80,0,2709.6
143,5,96,0,3080.8
143,6,96,8,3303.5
143,7,104,0,3007.2
143,8,84,48,3360.4
143,9,104,0,3007.2
143,10,72,0,2942.7
143,11,68,0,3154.9
143,12,104,0,2429.9
143,13,68,0,3154.9
143,14,84,20,3212.9
143,15,72,0,2942.7
143,16,72,0,2942.7
143,17,96,8,3303.5
143,18,60,0,3073.1
143,19,72,4,2967.0
143,20,72,4,2967.0
143,21,104,0,2429.9
143,22,72,4,2967.0
143,23,84,48,3360.4
143,24,84,0,2481.9
143,25,72,4,2273.4
144,1,64,16,3245.7
144,2,60,48,3439.7
144,3,60,48,3439.7
144,4,88,0,1790.7
144,5,88,0,1790.7
144,6,64,0,2992.5
144,7,64,0,2992.5
144,8,64,0,2992.5
144,9,84,0,419.8
144,10,84,0,419.8
144,11,84,0,419.8
144,12,76,4,3155.5
144,13,80,0,1474.1
144,14,64,0,2992.5
144,15,80,0,1474.1
144,16,84,0,419.8
144,17,60,48,3439.7
144,18,80,0,1474.1
144,19,76,4,3155.5
144,20,80,0,1474.1
144,21,64,16,3245.7
144,22,64,0,2992.5
144,23,76,4,3155.5
144,24,92,0,2959.8
144,25,64,0,2992.5
145,1,92,0,2764.5
145,2,100,4,3053.2
145,3,100,0,1560.9
145,4,84,0,2954.9
145,5,76,0,3144.4
145,6,80,0,3041.7
145,7,100,4,3053.2
145,8,80,0,1132.2
145,9,96,0,1627.2
145,10,52,0,1860.7
145,11,100,0,2187.4
145,12,84,0,2099.6
145,13,76,0,3144.4
145,14,80,0,3041.7
145,15,76,16,3188.0
145,16,100,0,2187.4
145,17,92,0,2764.5
145,18,76,0,3144.4
145,19,100,4,3053.2
145,20,100,4,3053.2
145,21,84,0,2099.6
145,22,76,0,1992.5
145,23,80,0,3041.7
145,24,80,0,2883.9
145,25,96,0,1627.2
146,1,128,0,3051.2
146,2,60,0,2805.1
146,3,96,0,3051.6
146,4,56,16,3223.5
146,5,84,16,3223.6
146,6,84,16,3223.6
146,7,96,0,3051.6
146,8,84,16,3223.6
146,9,56,16,3223.5
146,10,136,0,3005.7
146,11,84,0,572.7
146,12,128,0,3051.2
146,13,60,0,2805.1
146,14,60,0,2805.1
146,15,84,16,3223.6
146,16,96,0,3051.6
146,17,136,0,3005.7
146,18,136,0,3005.7
146,19,56,16,3223.5
146,20,60,0,2805.1
146,21,84,16,3223.6
146,22,96,0,3051.6
146,23,128,0,3051.2
146,24,136,0,3005.7
146,25,128,0,3051.2
147,1,80,0,1893.7
147,2,80,0,1893.7
147,3,84,16,2679.0
147,4,80,0,1893.7
147,5,80,0,446.6
147,6,80,0,1893.7
147,7,80,0,1893.7
147,8,84,16,2679.0
147,9,80,0,1893.7
147,10,84,16,2679.0
147,11,84,16,2679.0
147,12,80,0,446.6
147,13,80,0,1893.7
147,14,84,16,2679.0
147,15,80,0,1893.7
147,16,80,0,446.6
147,17,80,0,1893.7
147,18,80,0,2032.5
147,19,80,0,2032.5
147,20,84,16,2679.0
147,21,84,16,2679.0
147,22,80,0,1893.7
147,23,80,0,446.6
147,24,84,16,2679.0
147,25,84,16,2679.0
148,1,52,0,2380.7
148,2,116,0,2690.0
148,3,88,0,2567.9
148,4,92,0,395.3
148,5,88,0,2567.9
148,6,80,0,382.1
148,7,116,0,2690.0
148,8,104,0,2842.5
148,9,104,0,2842.5
148,10,88,0,2567.9
148,11,104,0,2842.5
148,12,52,0,2380.7
148,13,116,0,2690.0
148,14,92,0,395.3
148,15,92,0,395.3
148,16,116,0,2690.0
148,17,92,0,395.3
148,18,124,0,2802.8
148,19,104,0,2842.5
148,20,88,0,2567.9
148,21,124,0,2802.8
148,22,88,0,2567.9
148,23,88,0,2567.9
148,24,88,0,2567.9
148,25,124,0,2802.8
149,1,80,0,2883.9
149,2,72,0,952.3
149,3,80,0,1132.2
149,4,72,0,2559.1
149,5,76,0,3020.3
149,6,96,0,1595.4
149,7,72,0,2559.1
149,8,100,4,3051.4
149,9,100,0,2187.4
149,10,100,4,3053.2
149,11,76,0,3020.3
149,12,72,0,952.3
149,13,96,0,1627.2
149,14,80,0,1132.2
149,15,76,0,3144.4
149,16,72,0,952.3
149,17,76,0,1992.5
149,18,72,0,2559.1
149,19,80,0,3041.7
149,20,96,0,1627.2
149,21,72,0,2559.1
149,22,80,0,3041.7
149,23,84,0,2099.6
149,24,96,0,1627.2
149,25,96,0,1595.4
150,1,40,32,3219.0
150,2,48,0,1977.7
150,3,72,0,2920.8
150,4,92,0,1047.3
150,5,72,24,3331.3
150,6,40,32,3219.0
150,7,40,32,3219.0
150,8,76,0,2690.3
150,9,72,0,2920.8
150,10,60,0,2505.7
150,11,92,0,1047.3
150,12,72,24,3331.3
150,13,44,0,2088.4
150,14,36,0,1477.9
150,15,48,0,1977.7
150,16,44,0,2088.4
150,17,72,24,3331.3
150,18,76,0,2690.3
150,19,92,0,1047.3
150,20,56,0,3169.0
150,21,64,0,1114.7
150,22,44,0,2088.4
150,23,48,0,1977.7
150,24,64,0,1114.7
150,25,92,0,1047.3
151,1,76,0,2690.3
151,2,40,32,3219.0
151,3,72,24,3331.3
151,4,68,0,2885.2
151,5,48,0,1977.7
151,6,44,0,2088.4
151,7,44,0,2088.4
151,8,76,0,2690.3
151,9,72,24,3331.3
151,10,64,0,1114.7
151,11,60,0,2505.7
151,12,72,0,2920.8
151,13,72,24,3331.3
151,14,72,24,3331.3
151,15,44,0,2088.4
151,16,40,32,3219.0
151,17,68,0,2885.2
151,18,76,0,2690.3
151,19,76,0,2690.3
151,20,36,0,1477.9
151,21,44,0,2088.4
151,22,68,0,2885.2
151,23,72,24,3331.3
151,24,72,24,3331.3
151,25,92,0,899.6
152,1,80,0,2032.5
152,2,84,16,2679.0
152,3,80,0,446.6
152,4,80,0,446.6
152,5,84,16,2679.0
152,6,80,0,446.6
152,7,80,0,1893.7
152,8,84,16,2679.0
152,9,80,0,1893.7
152,10,84,16,2679.0
152,11,80,0,446.6
152,12,80,0,1893.7
152,13,80,0,446.6
152,14,84,16,2679.0
152,15,80,0,2032.5
152,16,80,0,2032.5
152,17,84,16,2679.0
152,18,80,0,2032.5
152,19,80,0,1893.7
152,20,80,0,1893.7
152,21,84,16,2679.0
152,22,84,16,2679.0
152,23,84,16,2679.0
152,24,80,0,2032.5
152,25,80,0,446.6
153,1,76,0,420.2
153,2,96,32,3306.1
153,3,104,32,3310.0
153,4,76,40,3327.3
153,5,80,0,3189.6
153,6,80,0,3189.6
153,7,84,24,3251.3
153,8,108,64,3377.4
153,9,108,64,3377.4
153,10,84,24,3251.3
153,11,96,32,3306.1
153,12,84,8,3067.3
153,13,100,88,3441.4
153,14,76,40,3327.3
153,15,104,32,3310.0
153,16,100,0,1187.0
153,17,80,12,3234.7
153,18,88,0,504.9
153,19,76,40,3327.3
153,20,120,0,3091.8
153,21,120,0,3091.8
153,22,88,0,504.9
153,23,100,0,1187.0
153,24,100,0,1187.0
153,25,68,0,1041.2
154,1,76,0,1299.0
154,2,80,0,583.5
154,3,84,0,895.4
154,4,96,0,462.8
154,5,80,0,426.9
154,6,88,0,363.0
154,7,68,0,377.7
154,8,76,0,1299.0
154,9,96,0,462.8
154,10,100,0,540.9
154,11,80,0,426.9
154,12,84,0,895.4
154,13,76,0,1299.0
154,14,80,0,583.5
154,15,72,0,479.9
154,16,68,0,377.7
154,17,92,0,638.1
154,18,92,0,638.1
154,19,96,0,504.8
154,20,80,4,581.6
154,21,84,0,895.4
154,22,100,0,540.9
154,23,68,0,377.7
154,24,84,0,895.4
154,25,96,0,462.8
155,1,72,68,3454.7
155,2,76,60,3397.1
155,3,108,0,3067.5
155,4,80,28,3344.9
155,5,92,80,3331.7
155,6,84,72,3407.6
155,7,88,44,3312.1
155,8,100,0,3183.0
155,9,88,72,3379.7
155,10,88,44,3312.1
155,11,88,72,3379.7
155,12,100,20,3259.7
155,13,76,56,3397.2
155,14,108,0,3067.5
155,15,68,56,3407.2
155,16,88,88,3459.9
155,17,88,88,3459.9
155,18,88,44,3312.1
155,19,112,72,3402.0
155,20,100,0,3183.0
155,21,88,72,3379.7
155,22,112,72,3402.0
155,23,144,0,3052.9
155,24,100,0,3183.0
155,25,88,72,3379.7
156,1,92,32,3333.5
156,2,92,32,3333.5
156,3,84,8,3067.3
156,4,76,40,3327.3
156,5,80,0,3189.6
156,6,120,0,3091.8
156,7,76,0,882.7
156,8,76,40,3327.3
156,9,100,0,1187.0
156,10,68,0,1041.2
156,11,76,12,3205.0
156,12,76,0,420.2
156,13,120,0,3091.8
156,14,80,0,3189.6
156,15,100,88,3441.4
156,16,76,0,420.2
156,17,100,0,1187.0
156,18,104,0,727.1
156,19,80,0,3189.6
156,20,72,36,3304.3
156,21,100,88,3441.4
156,22,108,64,3377.4
156,23,96,32,3306.1
156,24,84,8,3067.3
156,25,108,64,3377.4
201,1,100,8,641.4
201,2,108,4,763.0
201,3,60,0,881.8
201,4,100,8,633.8
201,5,88,20,1323.9
201,6,92,16,1084.4
201,7,80,0,705.4
201,8,76,8,739.7
201,9,80,0,705.4
201,10,76,8,739.7
201,11,60,12,1054.0
201,12,64,4,570.0
201,13,100,8,633.8
201,14,64,4,570.0
201,15,92,16,1084.4
201,16,68,0,647.0
201,17,60,12,1054.0
201,18,76,8,705.4
201,19,76,8,705.4
201,20,72,0,555.1
201,21,68,0,534.4
201,22,92,16,1084.4
201,23,92,16,1084.4
201,24,92,16,1084.4
201,25,60,12,1054.0
202,1,96,0,2894.9
202,2,60,0,2124.9
202,3,68,0,450.4
202,4,72,4,3109.2
202,5,76,0,363.8
202,6,92,0,3020.9
202,7,84,0,396.4
202,8,68,0,450.4
202,9,96,0,2894.9
202,10,68,0,554.7
202,11,96,0,382.6
202,12,96,0,2894.9
202,13,84,0,2895.8
202,14,96,0,382.6
202,15,96,0,2894.9
202,16,116,0,2940.0
202,17,72,4,3109.2
202,18,80,0,2696.9
202,19,84,0,2895.8
202,20,80,0,2696.9
202,21,92,0,3015.6
202,22,60,0,2124.9
202,23,72,4,3109.2
202,24,40,0,2069.9
202,25,80,0,2696.9
203,1,68,56,3407.2
203,2,84,72,3407.6
203,3,56,0,3058.2
203,4,100,0,3183.0
203,5,144,0,3052.9
203,6,136,124,3381.4
203,7,100,20,3259.7
203,8,116,100,3424.1
203,9,144,0,3052.9
203,10,100,20,3259.7
203,11,108,0,3067.5
203,12,68,56,3407.2
203,13,136,124,3381.4
203,14,136,124,3381.4
203,15,108,0,3067.5
203,16,136,124,3381.4
203,17,56,0,3058.2
203,18,116,100,3424.1
203,19,92,80,3331.7
203,20,76,56,3397.2
203,21,88,72,3379.7
203,22,68,56,3407.2
203,23,108,0,3067.5
203,24,88,88,3459.9
203,25,92,80,3331.7
204,1,76,0,1299.0
204,2,76,0,1299.0
204,3,68,0,714.4
204,4,88,0,363.0
204,5,92,0,638.1
204,6,80,0,426.9
204,7,68,0,377.7
204,8,96,0,504.8
204,9,72,0,479.9
204,10,80,0,426.9
204,11,56,0,765.8
204,12,96,0,504.8
204,13,84,0,895.4
204,14,92,0,1461.4
204,15,80,4,581.6
204,16,112,0,599.2
204,17,80,4,581.6
204,18,88,0,363.0
204,19,68,0,470.3
204,20,96,0,504.8
204,21,92,0,1461.4
204,22,84,0,513.6
204,23,100,0,793.3
204,24,68,0,377.7
204,25,68,0,377.7
205,1,76,0,1441.1
205,2,48,0,1526.4
205,3,44,0,1666.2
205,4,16,12,3326.9
205,5,16,12,3326.9
205,6,44,0,1968.3
205,7,48,0,1526.4
205,8,16,0,3055.1
205,9,20,0,3122.7
205,10,64,0,1164.8
205,11,8,0,2621.3
205,12,64,0,1164.8
205,13,56,0,2237.8
205,14,48,0,1526.4
205,15,8,0,3077.0
205,16,44,0,1666.2
205,17,44,8,3172.2
205,18,16,12,3326.9
205,19,12,4,3289.5
205,20,48,0,1526.4
205,21,16,12,3326.9
205,22,20,0,3122.7
205,23,48,0,1526.4
205,24,16,0,3134.1
205,25,48,0,1526.4
206,1,96,64,3349.0
206,2,96,0,3071.9
206,3,96,0,3071.9
206,4,76,64,3396.6
206,5,124,0,2108.2
206,6,60,0,1587.9
206,7,64,0,2496.7
206,8,76,64,3396.6
206,9,76,64,3396.6
206,10,112,0,2654.7
206,11,96,0,3071.9
206,12,80,0,3234.8
206,13,96,0,3071.9
206,14,96,0,3071.9
206,15,76,64,3396.6
206,16,96,0,3071.9
206,17,60,0,1587.9
206,18,64,0,2496.7
206,19,96,64,3349.0
206,20,92,0,2436.1
206,21,96,0,3071.9
206,22,104,68,3398.2
206,23,60,0,1587.9
206,24,80,68,3394.4
206,25,80,0,2503.0
207,1,80,0,2829.1
207,2,88,0,2053.5
207,3,88,0,1981.3
207,4,80,0,2829.1
207,5,56,0,2895.2
207,6,76,0,2101.5
207,7,76,0,2914.9
207,8,88,0,2726.1
207,9,84,0,1380.3
207,10,88,0,2053.5
207,11,104,0,2111.9
207,12,76,0,2101.5
207,13,88,0,1981.3
207,14,88,0,1981.3
207,15,72,0,2654.3
207,16,56,0,2895.2
207,17,88,0,2726.1
207,18,88,0,2053.5
207,19,80,0,2929.0
207,20,80,0,2929.0
207,21,88,0,2100.0
207,22,72,0,2654.3
207,23,80,0,2929.0
207,24,80,0,2929.0
207,25,72,0,2654.3
208,1,92,60,3383.2
208,2,92,60,3383.2
208,3,40,36,3457.4
208,4,76,76,3472.1
208,5,116,116,3541.8
208,6,88,88,3511.9
208,7,92,92,3499.7
208,8,92,84,3426.1
208,9,84,76,3506.9
208,10,80,80,3505.9
208,11,92,92,3499.7
208,12,72,72,3487.3
208,13,84,60,3418.2
208,14,116,116,3541.8
208,15,92,92,3499.7
208,16,84,60,3418.2
208,17,68,0,2505.1
208,18,88,88,3511.9
208,19,88,88,3511.9
208,20,72,52,3416.0
208,21,84,76,3506.9
208,22,68,0,2505.1
208,23,100,72,3422.8
208,24,92,84,3426.1
208,25,92,92,3499.7
209,1,92,40,3334.6
209,2,60,60,3463.7
209,3,84,72,3411.7
209,4,92,44,3332.3
209,5,84,84,3525.0
209,6,84,84,3525.0
209,7,100,96,3476.1
209,8,72,68,3533.1
209,9,60,20,3278.3
209,10,100,96,3476.1
209,11,60,60,3452.4
209,12,80,52,3350.0
209,13,96,60,3383.5
209,14,92,40,3334.6
209,15,76,76,3556.7
209,16,60,20,3278.3
209,17,100,96,3476.1
209,18,60,60,3463.7
209,19,92,84,3504.5
209,20,84,84,3596.6
209,21,92,40,3334.6
209,22,84,72,3411.7
209,23,92,92,3498.1
209,24,84,84,3596.6
209,25,84,84,3596.6
210,1,60,0,1587.9
210,2,140,48,3289.2
210,3,80,0,2503.0
210,4,80,0,2503.0
210,5,80,0,3234.8
210,6,76,64,3396.6
210,7,64,0,2496.7
210,8,80,68,3394.4
210,9,60,0,1587.9
210,10,96,0,3071.9
210,11,124,0,2108.2
210,12,76,64,3396.6
210,13,124,0,2108.2
210,14,80,68,3394.4
210,15,80,68,3394.4
210,16,96,0,3071.9
210,17,80,68,3394.4
210,18,96,64,3349.0
210,19,96,0,3071.9
210,20,80,0,2503.0
210,21,96,0,3071.9
210,22,92,0,2436.1
210,23,80,0,3234.8
210,24,76,64,3396.6
210,25,140,48,3289.2
211,1,72,72,3487.3
211,2,96,88,3443.6
211,3,40,36,3457.4
211,4,116,116,3541.8
211,5,116,116,3541.8
211,6,84,76,3506.9
211,7,60,48,3441.8
211,8,116,116,3541.8
211,9,112,100,3502.2
211,10,52,52,3534.6
211,11,96,76,3471.6
211,12,52,52,3534.6
211,13,68,0,2505.1
211,14,92,84,3426.1
211,15,112,100,3502.2
211,16,76,76,3548.3
211,17,68,0,2505.1
211,18,76,76,3548.3
211,19,116,116,3541.8
211,20,40,36,3457.4
211,21,64,64,3557.2
211,22,84,60,3418.2
211,23,92,84,3426.1
211,24,68,0,2505.1
211,25,100,72,3422.8
212,1,92,0,3037.2
212,2,64,0,2974.0
212,3,92,88,3451.0
212,4,96,84,3380.3
212,5,52,40,3405.6
212,6,92,88,3451.0
212,7,96,84,3380.3
212,8,96,88,3465.7
212,9,92,88,3449.5
212,10,92,88,3449.5
212,11,72,56,3399.4
212,12,96,84,3380.3
212,13,96,60,3297.8
212,14,96,60,3297.8
212,15,72,56,3399.4
212,16,96,60,3297.8
212,17,72,16,3216.5
212,18,72,56,3399.4
212,19,96,88,3465.7
212,20,92,0,3037.2
212,21,96,60,3297.8
212,22,92,88,3449.5
212,23,96,88,3465.7
212,24,92,88,3451.0
212,25,64,0,2974.0
213,1,92,0,1461.4
213,2,72,0,479.9
213,3,56,0,765.8
213,4,84,0,895.4
213,5,80,0,426.9
213,6,112,0,599.2
213,7,80,0,426.9
213,8,92,0,638.1
213,9,100,0,793.3
213,10,72,0,479.9
213,11,80,0,426.9
213,12,100,0,793.3
213,13,84,0,895.4
213,14,72,0,479.9
213,15,100,0,793.3
213,16,80,0,583.5
213,17,100,0,793.3
213,18,80,4,581.6
213,19,72,0,479.9
213,20,80,4,581.6
213,21,68,0,714.4
213,22,96,0,504.8
213,23,72,0,479.9
213,24,100,0,540.9
213,25,68,0,377.7
214,1,60,0,2124.9
214,2,96,0,382.6
214,3,72,4,3109.2
214,4,68,0,450.4
214,5,76,0,363.8
214,6,60,0,2124.9
214,7,92,0,3020.9
214,8,72,4,3109.2
214,9,60,0,2124.9
214,10,92,0,3015.6
214,11,96,0,382.6
214,12,92,0,3015.6
214,13,92,0,3020.9
214,14,68,0,450.4
214,15,96,0,435.0
214,16,84,0,396.4
214,17,96,0,382.6
214,18,60,0,3004.4
214,19,92,0,3015.6
214,20,96,0,435.0
214,21,68,0,364.5
214,22,68,0,450.4
214,23,52,0,2667.4
214,24,80,0,2696.9
214,25,96,0,2894.9
215,1,68,0,2885.2
215,2,48,0,1977.7
215,3,44,0,2088.4
215,4,72,0,2920.8
215,5,36,0,1477.9
215,6,56,0,3169.0
215,7,40,32,3219.0
215,8,48,0,1977.7
215,9,44,0,2088.4
215,10,72,0,2920.8
215,11,60,0,2505.7
215,12,72,24,3331.3
215,13,56,0,3169.0
215,14,72,24,3331.3
215,15,76,0,2690.3
215,16,72,24,3331.3
215,17,76,0,2690.3
215,18,72,0,2920.8
215,19,72,24,3331.3
215,20,60,0,2505.7
215,21,72,0,2920.8
215,22,56,0,3169.0
215,23,72,24,3331.3
215,24,92,0,899.6
215,25,64,0,1114.7
216,1,140,48,3289.2
216,2,140,48,3289.2
216,3,96,64,3349.0
216,4,80,0,2503.0
216,5,80,68,3394.4
216,6,80,68,3394.4
216,7,80,68,3394.4
216,8,96,0,3071.9
216,9,80,0,3234.8
216,10,76,64,3396.6
216,11,112,0,2654.7
216,12,104,68,3398.2
216,13,140,48,3289.2
216,14,80,68,3394.4
216,15,76,64,3396.6
216,16,112,0,2654.7
216,17,76,64,3396.6
216,18,80,0,3234.8
216,19,104,68,3398.2
216,20,96,64,3349.0
216,21,140,48,3289.2
216,22,80,68,3394.4
216,23,80,0,3234.8
216,24,64,0,2496.7
216,25,92,0,2436.1
217,1,56,0,3169.0
217,2,60,0,2505.7
217,3,60,0,2505.7
217,4,92,0,1047.3
217,5,64,0,1114.7
217,6,64,0,1114.7
217,7,60,0,2505.7
217,8,48,0,1977.7
217,9,60,0,2505.7
217,10,76,0,2690.3
217,11,48,0,1977.7
217,12,40,32,3219.0
217,13,40,32,3219.0
217,14,48,0,1977.7
217,15,60,0,2505.7
217,16,92,0,899.6
217,17,36,0,1477.9
217,18,60,0,2505.7
217,19,40,32,3219.0
217,20,72,0,2920.8
217,21,76,0,2690.3
217,22,92,0,1047.3
217,23,72,24,3331.3
217,24,72,0,2920.8
217,25,76,0,2690.3
218,1,56,16,3223.5
218,2,60,0,2805.1
218,3,128,0,3051.2
218,4,128,0,3051.2
218,5,84,0,572.7
218,6,136,0,3005.7
218,7,60,0,2805.1
218,8,136,0,3005.7
218,9,84,0,572.7
218,10,56,16,3223.5
218,11,96,0,3051.6
218,12,104,0,2162.9
218,13,96,0,3051.6
218,14,128,0,3051.2
218,15,84,16,3223.6
218,16,104,0,2162.9
218,17,60,0,2805.1
218,18,96,0,3051.6
218,19,84,0,572.7
218,20,56,16,3223.5
218,21,84,0,572.7
218,22,56,16,3223.5
218,23,136,0,3005.7
218,24,84,0,572.7
218,25,128,0,3051.2
219,1,64,0,3060.6
219,2,92,0,3055.4
219,3,84,76,3469.4
219,4,60,56,3439.0
219,5,68,20,3192.6
219,6,112,28,3273.3
219,7,64,0,3141.4
219,8,112,28,3273.3
219,9,96,4,3039.6
219,10,60,56,3439.0
219,11,96,4,3039.6
219,12,108,80,3387.2
219,13,96,4,3039.6
219,14,92,0,3055.4
219,15,80,52,3240.4
219,16,112,64,3350.3
219,17,60,56,3439.0
219,18,112,28,3273.3
219,19,68,20,3192.6
219,20,64,0,3060.6
219,21,68,20,3192.6
219,22,92,0,3055.4
219,23,64,0,3141.4
219,24,64,0,3141.4
219,25,112,64,3350.3
220,1,92,84,3426.1
220,2,52,52,3534.6
220,3,80,80,3505.9
220,4,112,100,3502.2
220,5,76,76,3548.3
220,6,72,72,3487.3
220,7,72,72,3487.3
220,8,64,64,3557.2
220,9,76,76,3472.1
220,10,88,88,3511.9
220,11,72,52,3416.0
220,12,84,60,3418.2
220,13,100,72,3422.8
220,14,96,76,3471.6
220,15,72,72,3487.3
220,16,88,88,3487.7
220,17,52,52,3534.6
220,18,96,76,3471.6
220,19,92,60,3383.2
220,20,40,36,3457.4
220,21,60,48,3441.8
220,22,60,48,3441.8
220,23,84,60,3418.2
220,24,52,52,3534.6
220,25,40,36,3457.4
221,1,64,0,2974.0
221,2,96,60,3297.8
221,3,92,88,3451.0
221,4,96,60,3297.8
221,5,92,88,3451.0
221,6,92,0,3037.2
221,7,92,88,3449.5
221,8,84,72,3394.3
221,9,92,0,3037.2
221,10,92,88,3449.5
221,11,72,56,3399.4
221,12,84,72,3394.3
221,13,72,16,3216.5
221,14,68,28,3222.9
221,15,52,40,3405.6
221,16,92,0,3037.2
221,17,96,84,3380.3
221,18,52,40,3405.6
221,19,92,88,3451.0
221,20,92,88,3449.5
221,21,64,0,2974.0
221,22,96,84,3380.3
221,23,72,56,3399.4
221,24,96,84,3380.3
221,25,72,56,3399.4
222,1,84,0,2954.9
222,2,76,0,3144.4
222,3,72,0,2559.1
222,4,80,0,2883.9
222,5,80,0,2883.9
222,6,80,0,3041.7
222,7,52,0,1860.7
222,8,84,0,2099.6
222,9,84,0,2099.6
222,10,72,0,2559.1
222,11,100,0,1560.9
222,12,80,0,1132.2
222,13,80,0,1132.2
222,14,72,0,952.3
222,15,84,0,625.7
222,16,100,4,3053.2
222,17,92,0,2764.5
222,18,80,0,3041.7
222,19,76,0,1992.5
222,20,68,0,2427.9
222,21,68,0,2427.9
222,22,80,0,1132.2
222,23,84,0,2099.6
222,24,84,0,625.7
222,25,68,0,2427.9
223,1,92,72,3409.1
223,2,72,0,3177.2
223,3,72,0,3177.2
223,4,4,0,3062.3
223,5,88,56,3387.0
223,6,52,28,3353.6
223,7,52,52,3465.1
