feature,corr,abs_corr
X595_min,0.01014374051938238,0.01014374051938238
X39_median,-0.010134742407217177,0.010134742407217177
X344_range,0.010133362850795698,0.010133362850795698
X661_mean,0.010131896515420237,0.010131896515420237
X755_range,0.010130705852319224,0.010130705852319224
X798_median,0.0101153694204286,0.0101153694204286
X161_mean,-0.010114057051073367,0.010114057051073367
X939_min,0.010113649008238391,0.010113649008238391
X113_std,0.010111519841765207,0.010111519841765207
X964_median,0.010105841695511448,0.010105841695511448
X28_range,-0.010098437190696747,0.010098437190696747
X969_range,-0.01007996266577507,0.01007996266577507
X1083_mean,-0.010059205261922962,0.010059205261922962
X611_mean,0.01005664613764302,0.01005664613764302
X764_mean,0.010053445918028807,0.010053445918028807
X1059_max,-0.010039775493889328,0.010039775493889328
X376_median,0.010034450223184438,0.010034450223184438
X1079_mean,-0.010027562757309809,0.010027562757309809
X816_mean,0.010025689842806244,0.010025689842806244
X594_median,0.010025425778000233,0.010025425778000233
X864_median,-0.010024694632092131,0.010024694632092131
X379_median,-0.010023294753587797,0.010023294753587797
X813_min,0.010019485217347199,0.010019485217347199
X104_min,-0.010017146715853166,0.010017146715853166
X348_std,-0.010013285747317685,0.010013285747317685
X860_min,-0.010008015196477708,0.010008015196477708
X756_std,0.009991552822948505,0.009991552822948505
X390_min,-0.009984889935084755,0.009984889935084755
X814_range,-0.009975521078403193,0.009975521078403193
X675_min,-0.009948761493976672,0.009948761493976672
X960_max,-0.009948535218315065,0.009948535218315065
X290_median,-0.009937910343078393,0.009937910343078393
X812_mean,0.009937661035374936,0.009937661035374936
X285_max,0.00993495633555634,0.00993495633555634
X954_median,-0.009930090412519138,0.009930090412519138
X801_min,0.009923487738056904,0.009923487738056904
X1012_std,-0.009913231699632543,0.009913231699632543
X209_range,0.009906209643558496,0.009906209643558496
X582_min,0.009901986321792218,0.009901986321792218
X167_mean,0.00990118354224899,0.00990118354224899
X595_mean,0.009897729670772825,0.009897729670772825
X689_min,0.009894155112624224,0.009894155112624224
X209_std,0.009887262858421274,0.009887262858421274
X907_range,-0.009886988323308069,0.009886988323308069
X14_max,-0.009879242820793206,0.009879242820793206
X819_std,-0.009875679341384709,0.009875679341384709
X429_mean,0.00987327238972495,0.00987327238972495
X641_mean,-0.00986945735050283,0.00986945735050283
X945_median,0.009866975984364122,0.009866975984364122
X653_min,0.009861029301804861,0.009861029301804861
X844_std,-0.00985788884424453,0.00985788884424453
X864_mean,-0.009852437531297747,0.009852437531297747
X105_max,0.009848701099198031,0.009848701099198031
X595_median,0.009846778913512358,0.009846778913512358
X373_mean,-0.009843665229740301,0.009843665229740301
X632_max,0.009840670309395273,0.009840670309395273
X37_mean,-0.009836176163406481,0.009836176163406481
X812_median,0.009831159041544453,0.009831159041544453
X851_max,-0.009828710611188793,0.009828710611188793
X58_median,-0.009826338558999956,0.009826338558999956
X992_range,0.009814021492908656,0.009814021492908656
X594_mean,0.009812250952830231,0.009812250952830231
X191_min,0.009804560502644326,0.009804560502644326
X161_min,-0.009803555403657217,0.009803555403657217
X875_mean,0.009798138794864646,0.009798138794864646
X1020_mean,0.00978056930989962,0.00978056930989962
X725_mean,-0.00977709005090972,0.00977709005090972
X930_mean,0.009773991504257113,0.009773991504257113
X799_mean,0.00977027343796462,0.00977027343796462
X990_range,0.009739487343634041,0.009739487343634041
X827_mean,0.009730081159787882,0.009730081159787882
X583_median,0.009720629435793365,0.009720629435793365
X583_min,0.009718632941042948,0.009718632941042948
X1056_mean,-0.009714903591542997,0.009714903591542997
X760_max,0.009710758139452068,0.009710758139452068
X505_min,0.009709181166135417,0.009709181166135417
X1059_min,-0.009703128059391643,0.009703128059391643
X812_max,0.009702611270405294,0.009702611270405294
X490_max,-0.00968811375319452,0.00968811375319452
X808_std,0.009684220214692861,0.009684220214692861
X891_std,-0.009682981277303864,0.009682981277303864
X45_range,0.009680424235756938,0.009680424235756938
X397_min,-0.009676788180467341,0.009676788180467341
X348_max,-0.009676531898376896,0.009676531898376896
X119_median,-0.009675719350347743,0.009675719350347743
X644_mean,0.009670235280673258,0.009670235280673258
X757_max,0.009666476206404656,0.009666476206404656
X983_range,0.0096579870882937,0.0096579870882937
X445_range,0.009656917947021315,0.009656917947021315
X213_min,0.009645185765755638,0.009645185765755638
X165_max,-0.009634524036954403,0.009634524036954403
X764_std,0.009632211551993479,0.009632211551993479
X270_mean,-0.009631562054138551,0.009631562054138551
X862_max,-0.009617890232250377,0.009617890232250377
X932_std,0.00961392282278699,0.00961392282278699
X110_max,0.009595177737319972,0.009595177737319972
X777_median,-0.0095804645002047,0.0095804645002047
X340_range,0.009574698099069386,0.009574698099069386
X452_range,0.009571682741749223,0.009571682741749223
X595_max,0.009567100868811473,0.009567100868811473
X1017_min,-0.009558430915411075,0.009558430915411075
X1078_median,-0.00955116961516228,0.00955116961516228
X930_range,-0.009550337329274775,0.009550337329274775
X576_min,0.009549018386548369,0.009549018386548369
X992_std,0.009540543735665007,0.009540543735665007
X393_std,0.009538978057596166,0.009538978057596166
X19_mean,-0.009536973051532859,0.009536973051532859
X806_range,0.009535746706081306,0.009535746706081306
X971_range,-0.009534843594559318,0.009534843594559318
X75_max,-0.009531617726465456,0.009531617726465456
X348_range,-0.009528864191249702,0.009528864191249702
X817_mean,0.009519719345649618,0.009519719345649618
X987_mean,-0.00951781104447728,0.00951781104447728
X763_max,0.00951085655807396,0.00951085655807396
X1012_range,-0.009502444979793837,0.009502444979793837
X131_median,0.00949228121482401,0.00949228121482401
X860_range,0.009490140687230062,0.009490140687230062
X268_median,0.009480706607050454,0.009480706607050454
X59_median,0.009470163904688505,0.009470163904688505
X850_std,0.009461098301378285,0.009461098301378285
X406_median,-0.00945607290126817,0.00945607290126817
X296_max,0.009446627140305329,0.009446627140305329
X783_range,0.009440660894708568,0.009440660894708568
X756_range,0.009436323085957467,0.009436323085957467
X110_mean,0.00943084517299682,0.00943084517299682
X167_median,0.009429359986275289,0.009429359986275289
X10_range,-0.009420196729975742,0.009420196729975742
X929_range,-0.009418046093650441,0.009418046093650441
X497_max,0.009409696278239425,0.009409696278239425
X579_range,-0.009406121813088364,0.009406121813088364
X875_min,0.009397579154587924,0.009397579154587924
X53_mean,0.009397132639831562,0.009397132639831562
X645_median,0.009382718683135982,0.009382718683135982
X83_std,-0.009374963375164275,0.009374963375164275
X463_max,0.009370021496801332,0.009370021496801332
X816_median,0.00936795587080906,0.00936795587080906
X676_range,-0.009366903290500647,0.009366903290500647
X804_min,0.009365455626755302,0.009365455626755302
X769_range,0.00934103814043759,0.00934103814043759
X972_min,0.009337311954351273,0.009337311954351273
X983_std,0.009330481643748481,0.009330481643748481
X214_max,0.009328279508846035,0.009328279508846035
X1011_std,0.009325129406827809,0.009325129406827809
X942_mean,0.009323524006527875,0.009323524006527875
X173_mean,-0.00932266716078199,0.00932266716078199
X765_std,-0.009321093253232025,0.009321093253232025
X762_max,0.00932079615847226,0.00932079615847226
X820_min,0.009309436784839533,0.009309436784839533
X761_max,0.009307229307627181,0.009307229307627181
X988_median,-0.009306793698886538,0.009306793698886538
X661_median,0.009306201296223237,0.009306201296223237
X720_min,0.009304011295526018,0.009304011295526018
X839_mean,-0.009301680926162058,0.009301680926162058
X369_median,0.009297775106832851,0.009297775106832851
X664_std,0.009294865184611418,0.009294865184611418
X942_std,0.009294673007428839,0.009294673007428839
X1044_min,0.009292687357038401,0.009292687357038401
X762_std,0.009292558884706193,0.009292558884706193
X457_range,-0.009289459356896498,0.009289459356896498
X960_range,-0.009279739782129275,0.009279739782129275
X110_median,0.009271122386709926,0.009271122386709926
X728_std,-0.009268449579251934,0.009268449579251934
X836_mean,-0.009264708908260139,0.009264708908260139
X502_median,0.009250447864890139,0.009250447864890139
X640_median,0.009244917277070186,0.009244917277070186
X298_median,0.009223292291715276,0.009223292291715276
X966_range,-0.009221902840365932,0.009221902840365932
X373_max,-0.009217738340928731,0.009217738340928731
X756_mean,0.009214378542092266,0.009214378542092266
X824_max,0.00921215824292172,0.00921215824292172
X846_min,-0.009197886605130367,0.009197886605130367
X847_max,-0.009183146942644776,0.009183146942644776
X980_range,-0.009179291337588288,0.009179291337588288
X966_std,-0.009174528929374709,0.009174528929374709
X942_range,0.00917146630438016,0.00917146630438016
X174_mean,-0.0091710125085169,0.0091710125085169
X765_range,-0.009170166179846747,0.009170166179846747
X465_range,0.009166068435907199,0.009166068435907199
X679_max,0.009156626975053482,0.009156626975053482
X1019_median,0.009155662610427695,0.009155662610427695
X578_min,-0.009152013285438436,0.009152013285438436
X575_std,0.009144822114032647,0.009144822114032647
X1011_min,0.009141977496259775,0.009141977496259775
X944_min,-0.009140422458413932,0.009140422458413932
X930_std,-0.009137554233880428,0.009137554233880428
X661_min,0.009132560151982718,0.009132560151982718
X798_mean,0.009128711614996659,0.009128711614996659
X804_mean,0.009127685627695593,0.009127685627695593
X319_mean,0.009126988157337519,0.009126988157337519
X854_max,-0.009110110954284305,0.009110110954284305
X728_range,-0.009107676325154487,0.009107676325154487
X209_min,-0.009107663845287587,0.009107663845287587
X990_median,-0.009106642756959432,0.009106642756959432
X469_mean,-0.009100204556601203,0.009100204556601203
X469_min,-0.009096256246171238,0.009096256246171238
X469_range,0.009094926473614057,0.009094926473614057
X469_std,0.009094926473614057,0.009094926473614057
X340_min,-0.009070679401384951,0.009070679401384951
X483_min,-0.009069707672294312,0.009069707672294312
X80_min,-0.009065656134608578,0.009065656134608578
X214_median,0.009048525499439325,0.009048525499439325
X407_range,0.00904100370347599,0.00904100370347599
X759_range,0.009037860039359942,0.009037860039359942
X802_min,0.009033474724542715,0.009033474724542715
X843_range,0.009028442596058815,0.009028442596058815
X383_median,-0.009025982128643792,0.009025982128643792
X823_min,0.009008579789980578,0.009008579789980578
X734_range,-0.009006350834922265,0.009006350834922265
X686_max,-0.008995688387478941,0.008995688387478941
X1008_min,0.008991689176529805,0.008991689176529805
X983_max,0.008988034549231576,0.008988034549231576
X732_max,-0.008986941201547506,0.008986941201547506
X768_mean,0.008977973631552777,0.008977973631552777
X379_mean,-0.008977924803387919,0.008977924803387919
X911_range,0.00897725577975578,0.00897725577975578
X820_std,-0.008976931580343043,0.008976931580343043
X506_median,0.00897581251192642,0.00897581251192642
X866_std,-0.008975178038391542,0.008975178038391542
X812_min,0.00897318226019678,0.00897318226019678
X675_mean,-0.008971760931089931,0.008971760931089931
X340_median,-0.008965887009241167,0.008965887009241167
X287_min,-0.008964557072646914,0.008964557072646914
X928_range,-0.008955343548750168,0.008955343548750168
X765_mean,0.008951600100404125,0.008951600100404125
X562_range,-0.008946658757582111,0.008946658757582111
X884_median,0.008946617103647601,0.008946617103647601
X943_mean,0.008945814657890355,0.008945814657890355
X447_min,-0.008942946720698671,0.008942946720698671
X891_range,-0.008942317075311403,0.008942317075311403
X829_median,0.008941972886753233,0.008941972886753233
X647_median,-0.008940670543091165,0.008940670543091165
X161_median,-0.008933946155303284,0.008933946155303284
X365_min,-0.008928734117944327,0.008928734117944327
X214_mean,0.008923789148668301,0.008923789148668301
X501_min,0.008912191918883441,0.008912191918883441
X35_mean,-0.008909170836480244,0.008909170836480244
X631_mean,0.008904605304742233,0.008904605304742233
X928_std,-0.008896654358862678,0.008896654358862678
X998_max,0.008891733504659114,0.008891733504659114
X860_median,-0.00888072365260791,0.00888072365260791
X73_min,0.008875685792803015,0.008875685792803015
X160_std,0.008870542645931123,0.008870542645931123
X457_std,-0.008865754321197572,0.008865754321197572
X768_median,0.00886530133974663,0.00886530133974663
X38_median,-0.008859331775152367,0.008859331775152367
X29_range,-0.008847385259566574,0.008847385259566574
X779_max,0.008838943367456152,0.008838943367456152
X838_range,0.008837695111733844,0.008837695111733844
X83_median,-0.008837146594904048,0.008837146594904048
X904_min,-0.008833135648516439,0.008833135648516439
X373_std,-0.008830644586761222,0.008830644586761222
X581_max,0.008830173419939963,0.008830173419939963
X877_range,0.00882754057742597,0.00882754057742597
X500_std,-0.00882632083250273,0.00882632083250273
X939_mean,0.008815073551197329,0.008815073551197329
X575_range,0.00881305278214552,0.00881305278214552
X653_std,0.0088112519889062,0.0088112519889062
X126_min,-0.00880609046309135,0.00880609046309135
X644_max,0.008805702714570237,0.008805702714570237
X755_median,0.008802466193197767,0.008802466193197767
X471_max,-0.008802442876370446,0.008802442876370446
X725_median,-0.008801639691449434,0.008801639691449434
X725_max,-0.008801102859390503,0.008801102859390503
X1076_min,0.008796306226011236,0.008796306226011236
X391_range,0.008795454646599423,0.008795454646599423
X785_median,0.008788434418940037,0.008788434418940037
X613_max,0.008783728130775582,0.008783728130775582
X318_mean,0.00878194993805762,0.00878194993805762
X611_max,0.008778547743263868,0.008778547743263868
X676_std,-0.008774652183944881,0.008774652183944881
X471_range,-0.008767762835644476,0.008767762835644476
X795_min,-0.00876038358959448,0.00876038358959448
X504_min,-0.00875215723904858,0.00875215723904858
X930_median,0.008752114391560444,0.008752114391560444
X594_max,0.008739636518097317,0.008739636518097317
X364_range,-0.00870729454019841,0.00870729454019841
X387_std,0.00869070783768567,0.00869070783768567
X866_max,-0.008682310124449711,0.008682310124449711
X860_mean,-0.008678826136371087,0.008678826136371087
X173_max,-0.008671610208717833,0.008671610208717833
X458_range,0.00866939062443766,0.00866939062443766
X73_median,0.008660123058317249,0.008660123058317249
X734_max,-0.008659000682998652,0.008659000682998652
X447_median,0.008653618754674037,0.008653618754674037
X966_mean,-0.008639734686157774,0.008639734686157774
X466_range,0.008638451440893013,0.008638451440893013
X907_std,-0.008635940390166874,0.008635940390166874
X854_std,-0.008634918174562103,0.008634918174562103
X463_std,0.008632346712622424,0.008632346712622424
X511_median,0.00862341177300275,0.00862341177300275
X611_range,0.008606912080894358,0.008606912080894358
X889_median,0.008605339240979315,0.008605339240979315
X866_median,-0.008604190378234369,0.008604190378234369
X431_median,-0.008603818028009445,0.008603818028009445
X1000_max,-0.008603183552149996,0.008603183552149996
X387_mean,-0.008596728558318884,0.008596728558318884
X476_std,0.008587024666304191,0.008587024666304191
X476_range,0.008587024666304191,0.008587024666304191
X476_mean,-0.00858702466630419,0.00858702466630419
X476_min,-0.00858702466630419,0.00858702466630419
X722_median,0.00858648377397541,0.00858648377397541
X611_std,0.008584874545212631,0.008584874545212631
X945_std,-0.008577576212224691,0.008577576212224691
X650_min,-0.008573580616660713,0.008573580616660713
X275_range,0.008570504131240022,0.008570504131240022
X174_median,-0.00856962051494426,0.00856962051494426
X980_std,-0.008565173551681524,0.008565173551681524
X837_range,-0.008555100282380535,0.008555100282380535
X850_range,0.008554099042974836,0.008554099042974836
X41_mean,-0.00855224626952276,0.00855224626952276
X205_min,-0.008551952288582115,0.008551952288582115
X123_median,0.008546991686586276,0.008546991686586276
X10_std,-0.00853950192042299,0.00853950192042299
X431_range,0.008526114678718747,0.008526114678718747
X655_range,-0.008513107834230708,0.008513107834230708
X868_median,-0.008512158945422652,0.008512158945422652
X1076_max,0.008511547288769955,0.008511547288769955
X205_median,0.008507778786152598,0.008507778786152598
X391_std,0.008507607440433407,0.008507607440433407
X1017_median,-0.008506758023979348,0.008506758023979348
X1076_mean,0.008493117522222513,0.008493117522222513
X985_std,0.00848885349161687,0.00848885349161687
X174_min,-0.00848807048460558,0.00848807048460558
X835_median,0.008486257406858027,0.008486257406858027
X582_mean,0.008485238144453216,0.008485238144453216
X992_median,0.008482439676487001,0.008482439676487001
X471_std,-0.008478842702446551,0.008478842702446551
X364_max,-0.008476038798942206,0.008476038798942206
X1032_max,0.008475760358414363,0.008475760358414363
X586_range,0.008469398948900173,0.008469398948900173
X936_max,0.008460734167142043,0.008460734167142043
X38_min,-0.008456069535556804,0.008456069535556804
X298_min,0.0084521748564065,0.0084521748564065
X39_mean,-0.008450470234057844,0.008450470234057844
X459_max,0.008444923189328032,0.008444923189328032
X972_max,0.008438949921432947,0.008438949921432947
X430_range,0.008435245844476146,0.008435245844476146
X373_range,-0.008430498210300912,0.008430498210300912
X649_std,0.008422071727409202,0.008422071727409202
X664_range,0.00841236304596853,0.00841236304596853
X971_median,0.008395097974202716,0.008395097974202716
X562_std,-0.00837699044539352,0.00837699044539352
X759_max,0.008375561298214831,0.008375561298214831
X586_max,0.008372574718563938,0.008372574718563938
X806_std,0.008361344342080716,0.008361344342080716
X885_median,0.00835977367778445,0.00835977367778445
X12_range,0.008351512623966032,0.008351512623966032
X586_std,0.00834009341816042,0.00834009341816042
X582_median,0.00833735832150464,0.00833735832150464
X393_mean,-0.008337154837343716,0.008337154837343716
X327_mean,0.00833444264019995,0.00833444264019995
X748_range,0.008333896101989481,0.008333896101989481
X12_max,0.008329024574530143,0.008329024574530143
X365_median,0.008327666071907252,0.008327666071907252
X496_std,0.008326580400544983,0.008326580400544983
X78_range,0.008322598331759336,0.008322598331759336
X584_max,0.008320442339063762,0.008320442339063762
X893_std,-0.008317472181388418,0.008317472181388418
X882_median,0.008314935905144809,0.008314935905144809
X399_median,-0.008314257179512674,0.008314257179512674
X275_max,0.008305435438019098,0.008305435438019098
X1058_range,-0.008302350480425758,0.008302350480425758
X271_min,-0.008295551446785903,0.008295551446785903
X814_std,-0.00828784454042282,0.00828784454042282
X690_median,-0.008275225133673627,0.008275225133673627
X389_range,0.008274061970542807,0.008274061970542807
X945_range,-0.008271448296039841,0.008271448296039841
X945_min,0.00826915266360795,0.00826915266360795
X946_min,0.008265736528162095,0.008265736528162095
X913_range,0.008263279777631928,0.008263279777631928
X197_mean,0.008262325404653631,0.008262325404653631
X460_max,0.008261932587340573,0.008261932587340573
X777_mean,-0.008256718128637052,0.008256718128637052
X762_range,0.008253552609873873,0.008253552609873873
X1076_median,0.008247167495096156,0.008247167495096156
X940_max,0.00824328463406882,0.00824328463406882
X957_max,-0.008241343452931614,0.008241343452931614
X431_max,0.008237941652359686,0.008237941652359686
X213_std,0.008236812790688277,0.008236812790688277
X196_median,-0.008232642515581208,0.008232642515581208
X364_std,-0.00822498560970394,0.00822498560970394
X967_min,-0.008206851135465574,0.008206851135465574
X824_mean,0.008196182877544221,0.008196182877544221
X411_mean,-0.008178027439775885,0.008178027439775885
X298_std,-0.008174147161598864,0.008174147161598864
X636_median,0.008173277965351692,0.008173277965351692
X445_std,0.008162009241725256,0.008162009241725256
X760_range,0.008160527103961994,0.008160527103961994
X302_max,-0.008159957704815578,0.008159957704815578
X466_std,0.008159464384026023,0.008159464384026023
X1033_max,-0.008158347811252405,0.008158347811252405
X985_max,-0.008141233624664247,0.008141233624664247
X884_std,0.008129405751972482,0.008129405751972482
X1079_max,-0.008129322463868183,0.008129322463868183
X768_range,-0.008129283623842853,0.008129283623842853
X389_mean,-0.008122810032441663,0.008122810032441663
X173_median,-0.008120059028975536,0.008120059028975536
X911_std,0.008112455498578492,0.008112455498578492
X859_range,-0.008109556800981932,0.008109556800981932
X393_range,0.008107581340085525,0.008107581340085525
X912_std,0.008106816241359064,0.008106816241359064
X887_mean,0.00810677556505366,0.00810677556505366
X503_median,0.008102411878108264,0.008102411878108264
X644_median,0.00808261762533431,0.00808261762533431
X1032_median,0.008078105552182737,0.008078105552182737
X466_max,0.008077901127399237,0.008077901127399237
X35_median,-0.00807439556532573,0.00807439556532573
X979_mean,-0.008069347244426633,0.008069347244426633
X405_max,0.00806252064865613,0.00806252064865613
X587_std,-0.008059883973971298,0.008059883973971298
X801_range,-0.008056978245111923,0.008056978245111923
X1071_std,0.008055525287081694,0.008055525287081694
X887_max,0.008050610025701904,0.008050610025701904
X185_range,0.008046911410548818,0.008046911410548818
X1083_max,-0.008043207150491824,0.008043207150491824
X484_min,-0.008043072535605525,0.008043072535605525
X196_max,-0.008041846590801732,0.008041846590801732
X298_mean,0.008027724055317516,0.008027724055317516
X862_median,-0.008025749150279704,0.008025749150279704
X167_range,-0.008024265140272028,0.008024265140272028
X744_min,0.008019090703704303,0.008019090703704303
X769_min,-0.008013180170020267,0.008013180170020267
X1017_mean,-0.008011242934434922,0.008011242934434922
X485_std,0.008003945498483923,0.008003945498483923
X731_max,-0.007995809962572695,0.007995809962572695
X389_std,0.007994266669426032,0.007994266669426032
X648_min,0.00799420748974081,0.00799420748974081
X748_min,-0.00799391840853516,0.00799391840853516
X780_mean,-0.00799373429606114,0.00799373429606114
X113_range,0.007991017763105969,0.007991017763105969
X190_std,0.007986292782958752,0.007986292782958752
X888_min,-0.007983744122243102,0.007983744122243102
X990_min,-0.007981983125981418,0.007981983125981418
X405_median,-0.007981780703659007,0.007981780703659007
X459_std,0.007975465777103721,0.007975465777103721
X298_range,-0.007971192927375307,0.007971192927375307
X646_min,-0.0079698223320307,0.0079698223320307
X799_std,-0.007943785860811457,0.007943785860811457
X1013_std,0.007939026757068104,0.007939026757068104
X799_range,-0.00793097704498008,0.00793097704498008
X645_mean,0.007927437833205838,0.007927437833205838
X73_mean,0.00792570524914577,0.00792570524914577
X196_range,-0.007922590676819032,0.007922590676819032
X448_range,0.007921574946426929,0.007921574946426929
X122_median,-0.00791794488766334,0.00791794488766334
X95_mean,-0.007909704743900882,0.007909704743900882
X745_mean,-0.007904368341144306,0.007904368341144306
X646_std,0.00788744701114065,0.00788744701114065
X649_max,0.0078874001477623,0.0078874001477623
X999_range,-0.007884353986698978,0.007884353986698978
X777_min,-0.007869277869580858,0.007869277869580858
X445_median,0.007868706980644838,0.007868706980644838
X649_range,0.007867733933570691,0.007867733933570691
X689_median,0.007857286802280155,0.007857286802280155
X800_max,0.007857124105360913,0.007857124105360913
X373_median,-0.007856742762167423,0.007856742762167423
X57_median,0.007838763464844307,0.007838763464844307
X480_mean,0.007833404203787215,0.007833404203787215
X794_range,0.007826311242099749,0.007826311242099749
X982_std,-0.00782177954118604,0.00782177954118604
X886_mean,0.00782102753507362,0.00782102753507362
X387_range,0.007820878072958901,0.007820878072958901
X674_std,-0.007820487727072015,0.007820487727072015
X841_median,-0.007818115959799365,0.007818115959799365
X817_max,0.007815105249799689,0.007815105249799689
X271_max,0.0078036170319577625,0.0078036170319577625
X392_median,-0.007797297209187351,0.007797297209187351
X75_min,-0.007790178242398257,0.007790178242398257
X677_mean,-0.007786288977208012,0.007786288977208012
X480_median,0.0077849112269800765,0.0077849112269800765
X425_min,-0.007783101326903582,0.007783101326903582
X913_std,0.007781938157797627,0.007781938157797627
X35_std,0.007776883753682581,0.007776883753682581
X502_range,0.007774696239947253,0.007774696239947253
X801_std,-0.0077739634094638735,0.0077739634094638735
X158_mean,0.007772904058006612,0.007772904058006612
X845_max,-0.007765094431663171,0.007765094431663171
X815_max,0.007752323452545044,0.007752323452545044
X967_median,0.0077523200332153715,0.0077523200332153715
X921_range,-0.007749197535752902,0.007749197535752902
X788_std,0.007749044167450316,0.007749044167450316
X921_min,0.007741732080335761,0.007741732080335761
X870_max,-0.00774086167584545,0.00774086167584545
X736_max,0.007737742152372264,0.007737742152372264
X763_median,0.0077261236594296945,0.0077261236594296945
X856_median,0.007705782744034346,0.007705782744034346
X337_mean,-0.007705593273898868,0.007705593273898868
X827_median,0.007704252266394907,0.007704252266394907
X38_mean,-0.007702643004891322,0.007702643004891322
X988_mean,-0.007702274638401242,0.007702274638401242
X868_mean,-0.0077014315300097105,0.0077014315300097105
X1001_min,-0.007701095045271278,0.007701095045271278
X866_mean,-0.00769940345740171,0.00769940345740171
X914_min,-0.007696805591247953,0.007696805591247953
X921_std,-0.007694716865757237,0.007694716865757237
X106_median,0.007693486279761264,0.007693486279761264
X452_min,0.007672745354156482,0.007672745354156482
X1070_min,0.007670568884287364,0.007670568884287364
X939_median,0.007668196992381572,0.007668196992381572
X389_median,-0.007667064406100977,0.007667064406100977
X396_mean,-0.007653074262569164,0.007653074262569164
X499_mean,0.007650059500524831,0.007650059500524831
X817_min,0.007648051680172914,0.007648051680172914
X990_mean,-0.007642308592560464,0.007642308592560464
X961_mean,0.007637570928853482,0.007637570928853482
X993_std,0.007617734196117147,0.007617734196117147
X420_median,-0.007596731831370744,0.007596731831370744
X496_range,0.007593234767880994,0.007593234767880994
X818_min,0.0075926762951140135,0.0075926762951140135
X1013_range,0.007592401646311905,0.007592401646311905
X398_mean,-0.007589237861123776,0.007589237861123776
X667_mean,-0.0075790767567293265,0.0075790767567293265
X828_mean,-0.007577712998262599,0.007577712998262599
X885_mean,0.007575510815806827,0.007575510815806827
X910_max,0.0075748841606508525,0.0075748841606508525
X921_mean,0.007573799724405171,0.007573799724405171
X957_range,-0.0075732389826460925,0.0075732389826460925
X296_range,0.007572065545750962,0.007572065545750962
X768_std,-0.007569787475801315,0.007569787475801315
X952_min,0.007561385962253384,0.007561385962253384
X42_median,0.007560878637420683,0.007560878637420683
X935_median,0.007557086009147023,0.007557086009147023
X433_min,0.007553245773999042,0.007553245773999042
X1015_median,0.007547515952233549,0.007547515952233549
X811_range,-0.007546163989057102,0.007546163989057102
X957_std,-0.0075413716587010215,0.0075413716587010215
X1070_mean,0.007538337147643022,0.007538337147643022
X396_median,-0.00753519472834117,0.00753519472834117
X970_max,0.0075202141554166265,0.0075202141554166265
X816_max,0.007518579460490764,0.007518579460490764
X722_mean,0.007513010700996039,0.007513010700996039
X1070_max,0.007510785370247237,0.007510785370247237
X112_median,0.00750691525250476,0.00750691525250476
X95_range,0.0075063553594863965,0.0075063553594863965
X758_mean,0.007497345227476072,0.007497345227476072
X479_range,-0.007494217108512158,0.007494217108512158
X1070_median,0.007479376619188652,0.007479376619188652
X1077_min,0.007474727981022711,0.007474727981022711
X804_median,0.00746159389535927,0.00746159389535927
X146_median,0.0074504298127825875,0.0074504298127825875
X1018_max,-0.007447749512255745,0.007447749512255745
X959_median,0.007446796410044696,0.007446796410044696
X468_range,-0.007446796238147761,0.007446796238147761
X468_std,-0.007446796238147761,0.007446796238147761
X468_min,0.00744607025917235,0.00744607025917235
X852_std,-0.007445417540143933,0.007445417540143933
X468_mean,0.007443881894228221,0.007443881894228221
X803_max,0.007435026543996847,0.007435026543996847
X268_min,-0.007432263109018746,0.007432263109018746
X649_median,0.007429419020712666,0.007429419020712666
X674_max,-0.007421379784689983,0.007421379784689983
X344_median,-0.007416738548637002,0.007416738548637002
X486_max,0.0074061952538411555,0.0074061952538411555
X859_std,-0.00740456081305257,0.00740456081305257
X452_mean,0.007403943417275407,0.007403943417275407
X833_max,0.007395943890928334,0.007395943890928334
X340_mean,-0.0073921772370230295,0.0073921772370230295
X69_median,0.007375821445766648,0.007375821445766648
X806_min,-0.007367658327901914,0.007367658327901914
X463_range,0.007367283077607388,0.007367283077607388
X888_max,0.0073666068303529664,0.0073666068303529664
X860_std,0.007359709828829392,0.007359709828829392
X746_max,-0.007356357871460342,0.007356357871460342
X484_std,-0.007349940585331926,0.007349940585331926
X1071_range,0.007346841290693657,0.007346841290693657
X844_max,-0.007346825470132232,0.007346825470132232
X747_std,0.007343603292032605,0.007343603292032605
X632_mean,0.007341651246960767,0.007341651246960767
X967_mean,0.00733545669841535,0.00733545669841535
X19_max,-0.007324963395120326,0.007324963395120326
X490_mean,-0.007324635222829423,0.007324635222829423
X611_median,0.007321340044304166,0.007321340044304166
X745_median,-0.0073169306373145546,0.0073169306373145546
X1060_std,0.007314621459540794,0.007314621459540794
X111_min,-0.00731313664181455,0.00731313664181455
X893_range,-0.0073127262628703915,0.0073127262628703915
X788_max,0.00731040124758489,0.00731040124758489
X731_mean,-0.0073079390181192685,0.0073079390181192685
X689_mean,0.0072710253258363895,0.0072710253258363895
X430_std,0.007270945634904224,0.007270945634904224
X649_mean,0.007254238488249902,0.007254238488249902
X855_min,0.007249349604317396,0.007249349604317396
X64_std,-0.007246496579389677,0.007246496579389677
X378_mean,-0.0072456029789071934,0.0072456029789071934
X957_mean,-0.0072389575707919734,0.0072389575707919734
X319_std,0.007238808563714945,0.007238808563714945
X846_max,-0.007227755178258728,0.007227755178258728
X816_range,-0.007224616294419108,0.007224616294419108
